# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_20N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1245761205 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_20N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20
102.818,0.0905378,0.296547,0.708773,0.0467645,-0.0598523,0.00208644,0.124891,0.291493,0.285524,0.687904,0.143092,-0.174338,-0.0723616,0.0905378,0.124891,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4417,112.485,114.793,145.058,148.943,150.235,180.49,190.425,223.103,230.57,233.168,246.52,252.808,253.194,255.776,266.146,276.13,288.033,293.862,309.406,0.0850108,-0.22708,-0.0564871,0.113251,0.0439198,0.0129219,0.509962,-0.69541,-0.263236,-0.619251,0.549931,0.999521,-1.05308,-0.222469,-0.320291,0.193502,-0.245117,0.114918,0.512841,-0.103118,60.3405,112.555,114.631,144.945,149.023,149.979,180.289,189.832,222.671,230.574,232.745,246.785,252.631,253.626,255.71,265.732,276.085,289.22,293.097,308.851
102.82,0.0905634,0.2965,0.703936,0.0467459,-0.0592587,0.00209054,0.124877,0.291511,0.28553,0.683475,0.143244,-0.172642,-0.0721233,0.0905634,0.124877,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1154,112.655,114.795,144.922,148.999,149.952,180.548,189.395,223.451,230.612,232.151,246.978,253.267,252.265,256.322,266.168,275.223,288.441,291.888,308.856,0.0856955,-0.226081,-0.0581124,0.113864,0.0445718,0.0136764,0.510266,-0.695279,-0.259685,-0.619206,0.5506,0.99952,-1.05334,-0.217513,-0.319736,0.194501,-0.245929,0.114259,0.511658,-0.0950958,60.3398,112.554,114.633,144.944,149.022,149.978,180.289,189.832,222.668,230.574,232.744,246.785,252.631,253.622,255.71,265.731,276.086,289.221,293.098,308.843
102.824,0.0905946,0.296563,0.695858,0.0468444,-0.0587067,0.00209851,0.124859,0.29161,0.285592,0.675786,0.143656,-0.170953,-0.0722463,0.0905946,0.124859,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3578,112.303,114.444,145.739,148.75,149.676,179.888,189.149,222.208,230.663,232.618,246.794,253.282,253.84,255.814,265.433,276.368,288.78,293.684,308.338,0.0865187,-0.224721,-0.0639826,0.113598,0.0448112,0.0143147,0.5099,-0.695766,-0.254689,-0.620346,0.550852,0.999119,-1.05317,-0.207509,-0.32013,0.194271,-0.24845,0.112497,0.508537,-0.0806391,60.339,112.553,114.639,144.944,149.022,149.978,180.289,189.833,222.663,230.575,232.744,246.786,252.631,253.612,255.71,265.732,276.088,289.223,293.101,308.829
102.831,0.090602,0.296975,0.693117,0.0472932,-0.060014,0.0021079,0.124841,0.291778,0.285705,0.672194,0.144277,-0.174323,-0.0740933,0.090602,0.124841,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.371,112.672,114.682,145.493,148.98,149.865,180.205,189.733,222.269,229.695,232.37,246.571,253.327,253.349,255.903,265.913,276.108,288.955,293.467,308.032,0.0875743,-0.222486,-0.0725468,0.113194,0.0450478,0.0149891,0.508649,-0.69674,-0.249867,-0.622123,0.55103,0.998746,-1.05201,-0.196147,-0.322773,0.193624,-0.253246,0.109404,0.504899,-0.0698253,60.3379,112.55,114.648,144.945,149.022,149.977,180.29,189.834,222.658,230.577,232.744,246.786,252.63,253.6,255.713,265.732,276.093,289.226,293.105,308.818
102.845,0.0905316,0.298298,0.703991,0.0486414,-0.0663386,0.00212473,0.124828,0.292047,0.285894,0.678622,0.145148,-0.191211,-0.0805545,0.0905316,0.124828,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2538,112.651,115.148,145.593,148.615,149.751,179.959,189.625,221.682,230.69,232.663,247.074,252.933,253.888,255.607,265.731,276.111,288.793,293.114,308.564,0.0888447,-0.217857,-0.0828562,0.114076,0.0462349,0.0161695,0.505586,-0.698345,-0.244358,-0.619997,0.556537,1.00309,-1.04574,-0.178545,-0.325882,0.201224,-0.26046,0.108712,0.504618,-0.0637786,60.3367,112.546,114.658,144.944,149.021,149.976,180.293,189.835,222.652,230.575,232.738,246.782,252.624,253.583,255.716,265.725,276.1,289.226,293.105,308.812
102.869,0.0902595,0.301323,0.740967,0.0515094,-0.0812478,0.00214622,0.124907,0.292414,0.286208,0.703549,0.145685,-0.230273,-0.0936765,0.0902595,0.124907,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4154,112.211,114.612,144.995,149.176,150.135,180.176,189.46,223.2,230.197,233.08,246.62,252.931,253.575,255.838,265.9,276.251,289.793,293.96,309.493,0.0862265,-0.214882,-0.0891723,0.113384,0.045473,0.0142939,0.497941,-0.702264,-0.248983,-0.606674,0.573866,1.01959,-1.02774,-0.157891,-0.323711,0.227704,-0.264599,0.1214,0.515261,-0.0705168,60.3393,112.543,114.664,144.945,149.022,149.978,180.301,189.839,222.657,230.562,232.721,246.765,252.606,253.562,255.714,265.698,276.105,289.214,293.095,308.819
102.883,0.0899449,0.30475,0.809045,0.0549345,-0.0982126,0.00214502,0.124908,0.292828,0.28651,0.755411,0.146886,-0.273052,-0.103562,0.0899449,0.124908,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2134,112.215,114.487,144.903,149.244,150.384,180.563,189.654,222.758,230.492,233.198,247.275,253.118,253.216,255.738,266.114,276.132,288.724,292.444,308.558,0.0882716,-0.212859,-0.107047,0.110494,0.043684,0.0132584,0.495251,-0.701248,-0.261953,-0.615818,0.564641,1.02315,-1.0141,-0.168504,-0.341887,0.205165,-0.265895,0.125198,0.531299,-0.117128,60.3372,112.541,114.682,144.948,149.023,149.979,180.304,189.838,222.67,230.571,232.73,246.762,252.592,253.573,255.732,265.721,276.106,289.21,293.079,308.865
102.885,0.0899458,0.305196,0.807883,0.0552026,-0.0995948,0.0021527,0.124997,0.292918,0.286628,0.752838,0.146542,-0.276347,-0.105213,0.0899458,0.124997,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5488,112.561,115.113,144.95,148.926,150.206,179.537,189.966,223.532,230.65,231.988,246.123,252.096,254.112,255.566,266.147,276.477,289.025,292.961,309.241,0.082969,-0.217234,-0.106307,0.10462,0.0388164,0.00825836,0.489385,-0.707167,-0.272923,-0.615403,0.565371,1.01879,-1.0184,-0.173273,-0.343253,0.210731,-0.273549,0.118031,0.517754,-0.128784,60.3425,112.545,114.681,144.953,149.028,149.984,180.31,189.844,222.681,230.57,232.73,246.766,252.596,253.577,255.733,265.715,276.114,289.217,293.092,308.877
102.888,0.0898246,0.306427,0.826663,0.0563434,-0.105751,0.00216014,0.125042,0.292899,0.28664,0.765008,0.146177,-0.29151,-0.109226,0.0898246,0.125042,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4284,112.343,114.621,145.175,148.75,150.187,180.19,189.937,223.911,229.798,232.465,247.208,251.826,254.807,255.81,266.233,275.938,288.109,291.683,310.031,0.0812343,-0.217056,-0.0996701,0.106228,0.0394223,0.00773591,0.487804,-0.707345,-0.275457,-0.60405,0.577232,1.0301,-1.0094,-0.16763,-0.335404,0.22994,-0.268748,0.130733,0.528722,-0.12989,60.3443,112.545,114.675,144.952,149.028,149.984,180.311,189.844,222.683,230.559,232.718,246.755,252.587,253.572,255.725,265.696,276.109,289.204,293.081,308.878
102.89,0.0898408,0.306231,0.827631,0.056163,-0.105294,0.00215623,0.125034,0.292835,0.28659,0.766444,0.146045,-0.290552,-0.108643,0.0898408,0.125034,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4097,112.488,114.585,144.892,148.808,150.284,180.309,189.55,223.009,231.248,232.862,245.883,252.907,253.739,256.479,266.215,275.316,290.136,294.151,307.73,0.0815763,-0.216845,-0.0970426,0.107218,0.0400704,0.00823472,0.488584,-0.706792,-0.275144,-0.60409,0.576736,1.02918,-1.01095,-0.171088,-0.335359,0.229742,-0.26847,0.129721,0.528585,-0.133662,60.3439,112.545,114.672,144.951,149.027,149.984,180.31,189.844,222.683,230.559,232.718,246.756,252.589,253.575,255.725,265.696,276.108,289.205,293.081,308.882
102.895,0.0901124,0.306857,0.831505,0.0570407,-0.109049,0.00215747,0.124908,0.292556,0.286312,0.766148,0.14609,-0.299669,-0.111987,0.0901124,0.124908,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4833,112.497,114.398,144.856,148.82,149.55,179.9,190.089,222.866,230.864,233.257,247.005,252.161,254.058,257.16,265.743,275.9,288.378,291.888,309.275,0.0872052,-0.204093,-0.0834618,0.121461,0.0508563,0.0170068,0.490351,-0.706893,-0.251021,-0.598385,0.585612,1.01924,-1.02899,-0.167229,-0.337748,0.256023,-0.289501,0.102988,0.505415,-0.144592,60.3383,112.532,114.658,144.937,149.016,149.975,180.309,189.844,222.659,230.553,232.709,246.766,252.607,253.571,255.728,265.67,276.13,289.232,293.105,308.893
102.897,0.0900431,0.30716,0.842245,0.0572698,-0.110675,0.00215422,0.124945,0.292616,0.286378,0.775022,0.146015,-0.303694,-0.112218,0.0900431,0.124945,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3881,112.379,114.757,144.805,149.244,149.698,179.756,190.153,222.659,229.961,233.232,246.046,252.163,253.263,255.301,265.923,276.04,289.849,293.514,308.455,0.0854543,-0.2073,-0.0856384,0.11771,0.0478596,0.0143819,0.489049,-0.7077,-0.260281,-0.601709,0.581091,1.01834,-1.02745,-0.176048,-0.340967,0.247371,-0.287805,0.104371,0.507349,-0.157775,60.34,112.535,114.661,144.94,149.019,149.978,180.31,189.845,222.668,230.557,232.714,246.767,252.605,253.58,255.731,265.679,276.128,289.231,293.103,308.906
102.897,0.0900083,0.307436,0.847175,0.05751,-0.111869,0.00215478,0.124963,0.292663,0.286422,0.778592,0.146031,-0.306536,-0.112766,0.0900083,0.124963,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2496,112.29,115.235,145.153,149.579,150.223,180.179,190.058,222.974,230.592,231.795,246.445,252.738,254.168,255.284,265.684,275.087,288.909,293.985,309.216,0.0846311,-0.208474,-0.0871991,0.11605,0.0465618,0.0132254,0.488154,-0.708278,-0.263899,-0.602591,0.579983,1.01854,-1.02618,-0.177988,-0.342119,0.244987,-0.287457,0.105296,0.508148,-0.161917,60.3409,112.536,114.662,144.942,149.02,149.979,180.311,189.845,222.672,230.558,232.715,246.766,252.604,253.582,255.732,265.681,276.127,289.23,293.102,308.91
102.897,0.0900015,0.307525,0.848388,0.0575995,-0.112217,0.00215496,0.124963,0.292682,0.286436,0.779411,0.146085,-0.30734,-0.112948,0.0900015,0.124963,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2375,112.439,114.274,145.152,148.549,149.971,180.679,190.239,222.044,231.076,232.298,247.197,252.852,252.357,254.79,267.345,274.7,289.835,293.436,309.493,0.0846764,-0.208483,-0.0881481,0.115793,0.0464052,0.013141,0.488044,-0.708306,-0.264204,-0.603101,0.579506,1.01848,-1.02586,-0.177938,-0.342727,0.243932,-0.287568,0.105275,0.508339,-0.162401,60.3408,112.536,114.663,144.942,149.021,149.979,180.311,189.845,222.672,230.558,232.715,246.767,252.604,253.582,255.733,265.682,276.128,289.23,293.102,308.91
102.898,0.090004,0.308061,0.851513,0.0580806,-0.114203,0.00215843,0.12499,0.292744,0.286497,0.780271,0.14608,-0.31191,-0.114526,0.090004,0.12499,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3577,112.53,114.72,144.796,148.997,150.052,179.754,189.377,223.617,230.132,232.369,246.649,252.381,253.267,255.244,264.897,275.953,289.844,292.563,308.143,0.0830222,-0.20919,-0.0889664,0.113993,0.0449526,0.0116081,0.485424,-0.710849,-0.267346,-0.603199,0.579962,1.01623,-1.02791,-0.178742,-0.344593,0.246756,-0.292598,0.100589,0.501684,-0.168617,60.3425,112.537,114.664,144.944,149.022,149.98,180.314,189.848,222.675,230.558,232.715,246.769,252.606,253.583,255.735,265.679,276.133,289.234,293.108,308.917
102.898,0.0899993,0.308226,0.852411,0.0582552,-0.114756,0.00215922,0.124986,0.292777,0.286519,0.780544,0.146207,-0.313129,-0.114942,0.0899993,0.124986,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4035,112.405,114.721,144.826,149.224,150.063,180.413,190.287,223.152,231.273,232.494,245.676,253.947,253.433,255.832,265.21,276.278,288.765,292.872,309.475,0.0833189,-0.208751,-0.090703,0.113952,0.0450235,0.0117726,0.485295,-0.710866,-0.266658,-0.603684,0.579764,1.0163,-1.02739,-0.177104,-0.345348,0.24607,-0.293172,0.100358,0.501703,-0.167524,60.3422,112.537,114.666,144.944,149.022,149.98,180.314,189.848,222.675,230.559,232.715,246.769,252.605,253.581,255.735,265.68,276.133,289.235,293.108,308.916
102.9,0.0899846,0.309215,0.856859,0.0592808,-0.118152,0.00216391,0.124967,0.292923,0.286614,0.781092,0.146758,-0.320633,-0.117653,0.0899846,0.124967,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4883,112.526,114.301,144.73,149.2,149.686,180.647,190.128,222.475,230.796,231.908,246.313,251.628,253.317,255.731,265.253,276.069,290.133,291.789,309.348,0.0845269,-0.206008,-0.0973154,0.11457,0.0458977,0.0128049,0.484208,-0.711411,-0.262075,-0.603677,0.581593,1.01751,-1.02509,-0.166983,-0.347525,0.248376,-0.297098,0.0990188,0.500672,-0.161025,60.341,112.534,114.672,144.943,149.021,149.979,180.315,189.848,222.67,230.559,232.713,246.767,252.603,253.571,255.738,265.678,276.137,289.236,293.109,308.909
102.902,0.0899823,0.310015,0.858861,0.0600881,-0.120852,0.00216788,0.124963,0.29301,0.286675,0.779936,0.147035,-0.326536,-0.120023,0.0899823,0.124963,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2613,113.015,114.59,144.8,149.182,149.992,180.025,190.447,222.273,230.314,233.166,245.998,252.466,253.602,255.129,265.329,276.926,288.777,293.29,308.229,0.0847925,-0.203987,-0.0999996,0.11533,0.0466418,0.0133914,0.482811,-0.712461,-0.2585,-0.601415,0.58545,1.01904,-1.02382,-0.158307,-0.3474,0.255316,-0.300785,0.0979668,0.498524,-0.155342,60.3407,112.532,114.675,144.943,149.02,149.979,180.316,189.849,222.667,230.556,232.71,246.766,252.602,253.562,255.737,265.671,276.141,289.237,293.111,308.903
102.904,0.0899518,0.310925,0.860976,0.0609717,-0.123752,0.00217042,0.124976,0.293137,0.286775,0.778617,0.147318,-0.332759,-0.12256,0.0899518,0.124976,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1986,112.655,114.502,144.411,148.783,150.418,180.098,190.078,222.837,230.077,233.104,247.656,253.508,254.075,255.452,265.339,276.441,288.995,292.709,309.858,0.0842605,-0.203095,-0.104082,0.114626,0.0462634,0.0129859,0.480742,-0.713937,-0.257235,-0.599012,0.5894,1.02181,-1.02066,-0.148793,-0.346827,0.261622,-0.303223,0.0992974,0.497872,-0.148208,60.3412,112.531,114.679,144.943,149.021,149.979,180.318,189.851,222.665,230.554,232.706,246.763,252.599,253.553,255.737,265.664,276.143,289.236,293.112,308.896
102.908,0.0898641,0.312079,0.861639,0.062021,-0.127041,0.00216985,0.125029,0.293348,0.286959,0.775355,0.147572,-0.339591,-0.125683,0.0898641,0.125029,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.283,113.073,114.543,145.28,148.956,149.979,180.161,190.613,222.252,230.673,232.781,247.051,251.698,253.509,256.247,265.585,276.209,288.345,293.484,308.42,0.081809,-0.204456,-0.110334,0.111074,0.0436584,0.010499,0.476996,-0.716552,-0.260179,-0.59479,0.595335,1.02816,-1.01314,-0.135423,-0.343939,0.269834,-0.303084,0.106402,0.500274,-0.135362,60.3437,112.532,114.685,144.947,149.023,149.982,180.322,189.854,222.668,230.55,232.7,246.757,252.591,253.539,255.734,265.656,276.143,289.229,293.11,308.883
102.908,0.0898617,0.311873,0.860167,0.0618478,-0.12635,0.00216812,0.125013,0.293313,0.286925,0.774732,0.147584,-0.338086,-0.125211,0.0898617,0.125013,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2637,112.442,114.691,144.846,149.251,149.877,180.697,189.084,222.44,230.837,233.251,246.555,253.079,254.388,255.247,265.857,275.625,290.306,295.432,309.552,0.0828188,-0.203583,-0.109512,0.112585,0.0448474,0.0116181,0.478375,-0.715151,-0.25742,-0.593585,0.596502,1.03029,-1.0115,-0.133112,-0.342134,0.270725,-0.300455,0.109545,0.504285,-0.130282,60.3427,112.532,114.685,144.945,149.022,149.98,180.321,189.852,222.665,230.549,232.698,246.755,252.59,253.537,255.732,265.655,276.14,289.225,293.106,308.878
102.909,0.0898334,0.311949,0.859076,0.061882,-0.126405,0.00216615,0.125034,0.29335,0.286964,0.773593,0.147546,-0.338133,-0.12543,0.0898334,0.125034,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4222,112.997,114.877,144.347,148.878,149.571,179.954,189.763,221.911,229.512,233.029,246.812,251.473,253.344,254.536,265.245,276.365,289.192,293.349,307.524,0.0817758,-0.204821,-0.110327,0.111124,0.0436884,0.0105181,0.477534,-0.715737,-0.25968,-0.592549,0.597579,1.03214,-1.00934,-0.131338,-0.340769,0.271852,-0.299022,0.112573,0.505843,-0.127387,60.3437,112.533,114.685,144.947,149.023,149.981,180.321,189.853,222.668,230.548,232.697,246.753,252.587,253.535,255.731,265.654,276.139,289.222,293.104,308.875
102.91,0.0898296,0.31159,0.847418,0.0612531,-0.125021,0.00215679,0.125169,0.293146,0.286894,0.763575,0.146032,-0.335318,-0.125987,0.0898296,0.125169,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5856,112.538,114.471,144.636,148.199,149.889,179.983,189.651,223.432,231.128,232.443,246.506,252.759,253.422,255.236,266.224,274.96,288.977,293.558,309.265,0.0739297,-0.21053,-0.0907685,0.109068,0.0406885,0.00563538,0.472584,-0.720922,-0.269323,-0.57561,0.614272,1.03903,-1.00968,-0.131374,-0.324647,0.306002,-0.297389,0.119906,0.501193,-0.125399,60.3516,112.539,114.666,144.949,149.026,149.986,180.326,189.858,222.677,230.531,232.681,246.746,252.588,253.535,255.715,265.62,276.137,289.215,293.109,308.873
