# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1275460394 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
0,-89.1973,-2.74738,0.0991417,0.295279,0.392219,0.0429909,0.0686146,0.00224097,0.126144,0.283275,0.279886,0.364383,0.10939,0.20284,0.155803,0.0991417,0.126144,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.6464,113.01,114.292,144.81,148.961,149.805,180.293,190.262,221.559,230.661,233.011,248.277,254.455,254.386,256.189,266.808,275.701,289.222,294.304,308.313,314.063,332.672,335.847,339.528,348.585,348.926,351.795,360.618,361.567,366.973,370.103,375.263,382.991,385.162,392.474,395.906,399.096,399.023,400.969,402.966,406.754,407.79,415.822,419.307,423.162,427.743,432.432,433.108,436.202,439.783,441.477,447.324,447.788,450.696,455.991,458.19,460.926,464.66,465.002,466.17,473.707,477.544,482.466,484.899,494.606,-0.0512795,-0.425873,0.327169,-0.0141381,-0.0717566,-0.104248,0.475306,-0.830306,-0.546849,-0.830245,0.241189,0.392994,-1.75623,-1.07762,-0.515871,0.0813271,-0.483368,-0.534612,-0.339521,-0.70487,0.475022,-0.82101,-0.178268,0.593892,-0.130031,0.710269,-0.66291,1.49535,0.0821685,-0.496045,-0.952181,0.289729,0.724579,0.817355,-1.47643,1.21426,-0.455455,1.59081,1.06089,-0.232029,0.394968,0.0649063,-0.188807,-1.29488,0.0355064,-0.920088,0.442125,0.781758,1.26793,0.215572,1.07671,-0.693413,-1.35078,-0.104601,-1.06822,0.450104,1.67968,0.663365,1.67109,-1.21188,2.73444,-0.684811,-2.16867,-0.0133682,0.0154315,60.4768,112.754,114.248,145.072,149.139,150.096,180.324,189.967,222.955,230.785,233.054,247.392,253.334,254.482,255.906,265.845,276.323,289.87,293.95,309.453,315.234,332.447,336,340.401,346.508,349.626,352.441,359.682,361.42,366.45,371.388,374.924,383.002,385.815,392.235,394.172,398.038,399.295,401.26,402.594,406.98,408.775,416.136,419.321,424.121,427.93,432.144,434.096,435.908,439.76,441.49,447.592,449.199,451.815,456.642,458.516,461.192,464.028,465.717,466.564,472.651,478.512,483.668,485.581,491.59
0,-88.3537,-2.73997,0.099153,0.298734,0.388622,0.0474026,0.0732588,0.00261475,0.125666,0.284924,0.280963,0.357612,0.1179,0.211647,0.166284,0.099153,0.125666,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.6125,112.867,114.737,145.603,148.644,149.919,180.65,189.617,224.126,231.183,233.42,246.815,252.924,255.452,256.233,264.994,275.933,289.497,295.337,309.362,315.248,330.828,335.778,341.308,344.751,350.629,351.489,358.89,361.628,366.036,370.738,374.939,383.169,384.97,392.407,393.478,396.973,399.192,401.367,402.101,407.491,409.806,416.853,419.372,423.1,428.861,432.764,433.79,435.252,437.674,442.215,447.785,450.902,451.699,457.818,457.082,462.767,463.682,465.576,466.033,470.585,478.796,482.917,486.161,492.702,-0.0236461,-0.417583,0.193989,-0.0331616,-0.0766735,-0.0979409,0.490299,-0.81538,-0.523646,-0.929299,0.141914,0.346563,-1.7666,-1.06802,-0.568075,-0.122568,-0.484011,-0.565053,-0.33416,-0.649483,0.520883,-0.769016,-0.172568,0.597155,-0.141009,0.826299,-0.82074,1.4373,0.0277708,-0.608382,-0.97828,0.228308,0.693555,0.910798,-1.444,1.19239,-0.423169,1.5499,1.25703,-0.202028,0.540836,0.0447146,-0.360619,-1.38791,-0.0554329,-0.638454,0.400924,0.735517,1.26658,0.144901,0.895307,-0.621693,-1.42421,0.0915268,-1.27168,0.563198,1.57681,0.755114,1.77001,-0.966055,2.90676,-0.421365,-1.85652,0.314668,0.294312,60.4491,112.746,114.381,145.091,149.144,150.09,180.309,189.952,222.932,230.884,233.153,247.438,253.345,254.472,255.958,266.049,276.324,289.9,293.944,309.397,315.188,332.395,335.995,340.398,346.519,349.51,352.599,359.74,361.474,366.562,371.414,374.986,383.033,385.721,392.203,394.194,398.006,399.336,401.064,402.564,406.834,408.795,416.308,419.414,424.212,427.648,432.185,434.142,435.909,439.831,441.672,447.521,449.272,451.618,456.846,458.403,461.295,463.936,465.618,466.318,472.478,478.248,483.356,485.253,491.311
0,-97.9808,-9.53841,0.0997464,0.287411,0.381862,0.032094,0.0606198,0.00208835,0.127659,0.277788,0.27597,0.358859,0.0808917,0.18973,0.145907,0.0997464,0.127659,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3256,112.716,114.373,145.265,148.524,150.699,180.582,190.521,222.954,230.109,232.608,246.994,253.641,253.732,255.495,264.719,275.801,288.829,294.624,309.909,314.679,332.438,336.027,341.138,347.308,350.876,351.804,359.812,360.965,365.02,371.34,374.957,383.206,386.915,392.59,394.457,398.681,399.588,401.316,401.797,407.453,409.9,414.373,417.581,423.602,426.829,432.639,434.748,435.75,440.198,439.278,449.07,448.759,451.282,455.235,458.511,459.982,464.796,467.752,467.447,472.621,478.499,482.448,486.2,489.826,-0.142711,-0.46361,0.759063,0.0427418,-0.0546957,-0.130275,0.435228,-0.876581,-0.613181,-0.514725,0.551798,0.530465,-1.72025,-1.10249,-0.375845,0.746731,-0.459779,-0.425619,-0.370105,-0.791829,0.423984,-0.958916,-0.192237,0.586767,-0.0765153,0.365258,-0.0823689,1.64478,0.163304,-0.249065,-1.1355,0.0744154,0.258532,0.46498,-1.79836,1.29963,-0.372933,1.67993,0.52595,-0.562077,0.0372283,-0.345187,0.471613,-0.845862,0.431853,-1.36621,0.416572,0.994136,1.12088,0.276073,1.69576,-0.982839,-1.21789,-0.559793,-0.703489,0.0839141,1.71862,0.210116,1.41922,-1.89677,2.18889,-1.06312,-2.55625,-0.338768,0.0164922,60.5682,112.792,113.816,145.015,149.122,150.122,180.364,190.014,223.021,230.47,232.743,247.255,253.298,254.506,255.766,265.179,276.3,289.761,293.98,309.54,315.285,332.585,336.014,340.408,346.455,349.971,351.86,359.532,361.339,366.203,371.572,375.14,383.468,386.167,392.557,394.086,397.956,399.206,401.795,402.924,407.338,409.185,415.475,418.872,423.725,428.376,432.169,433.884,436.055,439.7,440.871,447.882,449.066,452.27,456.277,458.882,461.153,464.481,465.969,467.249,473.196,478.89,484.055,485.907,491.589
0,-87.3367,-1.39063,0.0996942,0.296612,0.382951,0.0458605,0.0686974,0.00230001,0.125376,0.284288,0.280332,0.355391,0.117968,0.200592,0.158227,0.0996942,0.125376,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3576,112.69,114.163,145.247,149.097,150.72,179.725,189.901,223.177,231.048,233.301,248.197,253.199,255.413,256.699,266.522,277.034,289.612,294.344,308.762,317.218,332.961,338.29,339.459,347.464,350.035,352.837,360.362,360.503,367.456,371.89,375.114,384.117,385.67,392.303,394.772,398.136,398.037,401.855,403.62,406.185,408.38,415.263,420.017,423.677,430.009,432.14,433.65,437.812,438.408,442.818,447.823,450.826,450.778,458.297,456.605,460.817,463.196,467.393,465.913,472.666,478.563,482.046,487.165,491.173,-0.00911861,-0.385961,0.225626,0.0038713,-0.0494598,-0.0738777,0.497307,-0.810741,-0.454873,-0.898474,0.18347,0.357536,-1.77895,-1.01178,-0.544603,-0.0404574,-0.510819,-0.587871,-0.356555,-0.590497,0.591737,-0.81583,-0.267028,0.530079,-0.182233,0.719759,-0.890593,1.26096,-0.103376,-0.769734,-1.29763,-0.155909,0.107104,0.691289,-1.77303,1.01195,-0.59091,1.39092,1.06506,-0.424816,0.327591,-0.269774,-0.57808,-1.56503,-0.232205,-0.70065,0.0876205,0.603859,1.06718,-0.0704989,0.706112,-0.781742,-1.59734,-0.0946524,-1.43236,0.459189,1.41647,0.577341,1.60431,-1.12398,2.62244,-0.461046,-1.82764,0.349667,0.299409,60.4346,112.714,114.349,145.054,149.116,150.066,180.302,189.948,222.863,230.853,233.112,247.427,253.357,254.416,255.935,265.966,276.351,289.923,293.967,309.338,315.117,332.442,336.089,340.465,346.56,349.616,352.669,359.916,361.605,366.724,371.734,375.37,383.62,385.941,392.532,394.374,398.174,399.495,401.256,402.787,407.047,409.11,416.525,419.591,424.389,427.711,432.498,434.274,436.109,440.046,441.861,447.681,449.445,451.805,457.006,458.507,461.456,464.114,465.784,466.476,472.763,478.288,483.327,485.218,491.306
0,-89.6583,-2.55334,0.100488,0.292175,0.391492,0.043926,0.0735968,0.00216127,0.124125,0.27834,0.275087,0.35926,0.108107,0.218972,0.167668,0.100488,0.124125,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3561,113.012,113.846,144.799,149.059,149.72,180.197,189.512,222.787,231.129,233.203,246.896,253.639,254.263,254.925,264.61,276.683,289.301,293.485,308.186,314.652,331.494,336.518,340.443,345.553,350.167,352.938,359.787,361.295,365.483,371.832,375.034,383.34,386.95,391.987,395.711,397.887,398.451,401.713,400.611,408.184,409.177,415.775,418.316,423.599,427.287,433.13,434.721,435.19,439.873,439.538,448.391,449.849,450.12,455.886,456.774,460.908,463.721,467.584,464,474.78,477.312,480.884,484.173,492.675,0.0642278,-0.277319,0.518608,0.211532,0.0982301,0.0434777,0.60079,-0.711248,-0.173628,-0.651459,0.435162,0.558005,-1.69362,-0.853299,-0.352728,0.40328,-0.362646,-0.379297,-0.110833,-0.30973,0.935093,-0.499433,0.0049025,0.801263,-0.00483696,0.691769,-0.662589,1.19212,-0.223013,-0.869254,-1.72105,-0.67308,-0.570631,0.685704,-1.95552,1.16636,-0.271831,1.57854,1.39937,-0.46478,0.473422,-0.468433,-0.160289,-1.18454,0.180859,-0.0108467,0.171604,0.772219,1.16063,-0.281234,0.993593,-0.512581,-1.42693,0.436753,-1.36153,0.844844,1.43221,0.856332,1.9524,-0.53292,2.65481,0.234152,-1.12117,1.15101,0.372512,60.3613,112.605,114.056,144.846,148.969,149.949,180.198,189.848,222.582,230.606,232.86,247.227,253.272,254.257,255.743,265.523,276.203,289.714,293.721,309.058,314.774,332.125,335.817,340.194,346.383,349.644,352.441,359.985,361.725,366.823,372.157,375.887,384.298,385.946,392.715,394.22,397.855,399.307,400.922,402.827,406.902,409.308,416.107,419.211,423.976,427.021,432.414,434.106,436.015,440.257,441.573,447.412,449.275,451.273,456.936,458.121,461.44,463.835,465.436,465.885,472.73,477.593,482.62,484.417,491.232
0,-87.0079,-1.29136,0.0996183,0.291249,0.385189,0.0415123,0.0498074,0.00244837,0.124868,0.284808,0.28049,0.370279,0.123142,0.149679,0.113383,0.0996183,0.124868,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2215,112.607,114.114,145.341,148.348,149.714,180.215,190.048,223.617,231.343,233.874,247.046,252.919,254.821,256.108,265.897,277.172,290.326,293.347,309.068,314.088,331.381,336.432,340.412,346.068,348.928,352.657,359.276,360.712,366.169,371.45,373.107,382.623,384.204,391.518,394.115,398.107,400.551,401.45,403.863,408.32,409.717,417.624,418.025,424.203,426.842,431.695,434.801,435.122,440.377,442.65,448.038,450.111,451.677,457.854,459.994,458.531,463.654,464.432,467.537,471.456,479.062,481.906,485.378,492.577,0.0230581,-0.315514,0.204472,0.062033,-0.0027666,-0.0313381,0.49703,-0.804019,-0.324693,-0.846683,0.269282,0.415151,-1.7406,-0.818921,-0.500548,0.0740344,-0.571647,-0.603826,-0.353273,-0.449945,0.745012,-0.842459,-0.333413,0.534472,-0.0703513,0.842256,-0.873043,1.34834,0.0835857,-0.611282,-1.16087,-0.00518733,0.202929,0.659646,-1.74202,1.04126,-0.75153,1.45683,0.904041,-0.298755,0.322782,-0.0806389,-0.837764,-1.71692,-0.362582,-0.964275,0.0743009,0.608529,1.23054,0.211253,0.621576,-0.565227,-1.32183,-0.333257,-0.996314,0.691599,1.92227,0.787763,1.63339,-1.32469,2.5704,-0.652712,-1.99518,0.080484,0.125639,60.4024,112.644,114.371,144.996,149.07,150.023,180.302,189.941,222.733,230.802,233.026,247.37,253.319,254.223,255.891,265.852,276.412,289.939,293.963,309.198,314.964,332.468,336.155,340.461,346.448,349.494,352.651,359.829,361.418,366.565,371.597,375.219,383.524,385.972,392.501,394.345,398.335,399.429,401.417,402.661,407.052,408.921,416.785,419.743,424.52,427.974,432.512,434.269,435.945,439.765,441.945,447.464,449.17,452.043,456.57,458.274,460.95,463.903,465.755,466.677,472.815,478.48,483.494,485.488,491.479
0,-87.9502,-2.24345,0.100235,0.286407,0.411822,0.0407916,0.0463082,0.00235516,0.122808,0.2812,0.276697,0.398714,0.126545,0.141529,0.0982175,0.100235,0.122808,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2039,112.662,114.395,144.412,149.153,149.399,179.692,189.119,222.167,230.613,233.401,246.794,253.786,253.976,255.941,265.623,276.935,288.596,293.314,309.157,315.576,332.976,335.398,341.224,347.27,350.255,352.359,360.66,362.403,366.454,371.642,374.457,383.042,387.517,392.723,396.132,399.267,399.542,400.392,403.177,406.894,409.4,417.549,419.915,424.901,428.348,431.505,434.158,435.83,437.874,442.833,448.879,447.649,451.037,456.671,458.483,460.59,463.979,465.412,465.385,473.731,479.259,485.3,485.209,492.955,0.146075,-0.155319,0.326716,0.277724,0.16335,0.113926,0.609831,-0.689495,0.0312268,-0.706979,0.430892,0.567354,-1.66314,-0.587498,-0.385786,0.302778,-0.492545,-0.486587,-0.12475,-0.1624,1.08271,-0.558299,-0.183311,0.718397,0.0155653,0.813496,-0.996758,1.07846,-0.18538,-0.925667,-1.63315,-0.552075,-0.542935,0.655676,-1.92703,0.964246,-0.803728,1.52588,1.14539,-0.381211,0.490506,-0.256559,-1.05982,-1.86139,-0.334615,-0.546631,-0.0396484,0.395115,1.27407,-0.0972811,0.333273,-0.34866,-1.28642,0.135965,-1.05559,1.07559,1.98202,1.13212,1.64439,-0.588304,2.50423,-0.270288,-1.53576,0.556802,-0.0465969,60.2794,112.483,114.248,144.78,148.904,149.878,180.189,189.826,222.377,230.662,232.864,247.218,253.241,253.991,255.776,265.623,276.333,289.822,293.735,308.91,314.626,332.184,336.005,340.277,346.362,349.523,352.775,360.099,361.687,366.88,372.069,375.766,384.27,385.976,392.686,394.422,398.387,399.36,401.176,402.743,406.884,409.097,417.007,419.887,424.492,427.557,432.626,434.483,435.902,440.073,442.234,447.248,449.134,451.574,456.63,457.89,460.89,463.559,465.744,465.94,472.881,478.097,483.035,485.011,491.652
0,-88.9419,-2.68353,0.0992745,0.29333,0.376148,0.041778,0.0592215,0.00231648,0.125776,0.284006,0.280298,0.355217,0.114273,0.176723,0.13945,0.0992745,0.125776,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3156,113.186,114.531,145.602,149.201,149.832,180.221,190.066,223.014,231.164,233.719,247.65,253.812,253.778,256.739,265.653,275.887,288.835,292.54,308.514,314.922,331.567,335.051,341.474,346.186,348.23,353.002,359.07,361.95,366.315,371.812,374.747,384.084,385.863,391.645,394.694,398.931,398.488,401.235,403.203,405.369,410.797,416.522,421.657,425.003,427.209,432.443,432.186,435.277,437.93,442.719,446.834,448.136,450.256,456.953,459.478,461.575,464.82,466.609,466.564,471.756,476.869,484.038,487.644,491.646,-0.0295153,-0.387621,0.281141,0.0107829,-0.0487723,-0.0800741,0.478576,-0.824822,-0.454548,-0.81352,0.279396,0.424639,-1.73503,-0.931661,-0.474853,0.123929,-0.506464,-0.532557,-0.339417,-0.518065,0.671712,-0.799068,-0.184749,0.633554,0.0149284,0.935356,-0.582251,1.62672,0.29605,-0.329955,-0.841351,0.347112,0.717729,0.874743,-1.44194,1.32874,-0.40162,1.67596,1.12812,-0.110016,0.509021,0.15217,-0.21443,-1.20103,0.057669,-0.738971,0.454597,0.96569,1.41617,0.46228,1.18872,-0.469403,-1.14043,-0.0536053,-0.806376,0.701712,2.0108,0.87766,1.87993,-1.16194,2.87483,-0.404389,-1.81435,0.325826,0.524268,60.455,112.716,114.294,145.047,149.116,150.072,180.32,189.962,222.863,230.769,233.016,247.36,253.313,254.336,255.865,265.802,276.346,289.868,293.949,309.266,315.037,332.425,336.007,340.361,346.363,349.401,352.36,359.55,361.206,366.284,371.277,374.867,383.009,385.757,392.201,394.057,397.985,399.21,401.193,402.472,406.866,408.688,416.161,419.227,424.099,427.749,432.131,433.912,435.76,439.514,441.378,447.368,448.988,451.764,456.38,458.264,460.861,463.813,465.508,466.514,472.51,478.231,483.313,485.242,491.081
0,-88.6409,-3.02944,0.100222,0.290685,0.426911,0.04394,0.0714014,0.00273204,0.123372,0.278743,0.27507,0.39644,0.114794,0.213378,0.148052,0.100222,0.123372,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3572,112.983,113.593,145.072,148.54,150.277,181.106,189.318,221.983,230.029,232.726,246.525,253.593,252.685,254.932,266.151,276.085,289.782,293.373,309.063,313.946,332.573,336.243,340.518,346.002,348.256,352.511,360.247,360.828,366.368,370.324,376.184,384.535,385.18,391.737,395.602,397.698,398.815,401.292,403.181,406.728,410.64,416.731,419.569,425.45,427.352,432.211,434.566,434.345,439.058,441.581,447.672,446.818,452.537,457.005,459.355,461.397,465.009,467.095,465.018,475.506,480.434,486.542,484.976,491.189,0.111224,-0.225401,0.461134,0.252599,0.134209,0.0819273,0.625679,-0.681257,-0.101557,-0.696732,0.39691,0.549599,-1.68729,-0.835844,-0.391952,0.294779,-0.388333,-0.419055,-0.0705486,-0.375608,0.863438,-0.485283,-0.0461494,0.756505,-0.11944,0.545304,-0.984031,0.945028,-0.473576,-1.13516,-1.81729,-0.707745,-0.58078,0.662592,-1.97163,0.94315,-0.548889,1.46788,1.30441,-0.527365,0.43749,-0.42164,-0.66864,-1.67767,-0.127279,-0.331136,0.0811208,0.334512,1.12348,-0.459658,0.448989,-0.554901,-1.49602,0.298802,-1.45564,0.801107,1.47323,0.839355,1.8007,-0.617766,2.51784,-0.211387,-1.60189,0.58989,-0.520586,60.3143,112.553,114.114,144.805,148.933,149.91,180.173,189.818,222.51,230.652,232.898,247.235,253.265,254.24,255.782,265.631,276.228,289.754,293.681,309.124,314.846,332.111,335.868,340.238,346.497,349.791,352.762,360.232,361.976,367.089,372.253,375.922,384.308,385.969,392.731,394.443,398.132,399.418,401.017,402.889,406.938,409.262,416.616,419.704,424.284,427.341,432.505,434.543,436.053,440.436,442.118,447.454,449.344,451.411,457.03,458.165,461.399,463.852,465.587,465.97,472.867,478.038,483.101,484.978,492.126
0,-88.288,-2.70601,0.099791,0.289585,0.44529,0.0422166,0.0713907,0.002733,0.123684,0.278139,0.274735,0.414569,0.110632,0.215161,0.142587,0.099791,0.123684,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.446,111.964,114.659,144.457,149.026,150.061,179.697,189.991,222.805,230.588,233.367,247.864,252.994,255.065,255.204,265.601,277.211,289.104,293.467,309.923,315.242,332.175,336.723,339.532,347.461,350.095,352.611,359.201,361.957,368.344,371.422,374.62,381.973,386.754,391.946,395.215,397.357,400.12,401.351,401.465,405.649,410.125,415.295,419.858,423.062,428.63,431.527,433.326,435.528,441.501,441.388,446.984,448.133,451.867,456.017,459.08,461.871,463.276,465.878,463.277,474.411,476.056,482.723,485.116,493.004,0.0952087,-0.239288,0.515225,0.25098,0.128933,0.0711426,0.618544,-0.685688,-0.145482,-0.663318,0.424469,0.5708,-1.66986,-0.880161,-0.382794,0.347314,-0.373589,-0.391675,-0.046099,-0.470355,0.76581,-0.480428,0.00635222,0.79411,-0.117182,0.49714,-0.909651,1.03799,-0.421458,-1.02812,-1.61417,-0.424475,-0.23722,0.806846,-1.7946,1.03683,-0.508125,1.58196,1.28074,-0.38896,0.476364,-0.178829,-0.51905,-1.62134,-0.00381487,-0.524068,0.308451,0.360263,1.24659,-0.311756,0.57272,-0.499556,-1.37057,0.316914,-1.24902,0.80577,1.62777,0.955957,1.72308,-0.561384,2.59012,-0.435841,-1.8967,0.2291,-0.812682,60.3303,112.567,114.06,144.807,148.938,149.921,180.18,189.823,222.553,230.618,232.871,247.214,253.248,254.284,255.773,265.579,276.214,289.727,293.656,309.218,314.943,332.106,335.816,340.201,346.495,349.839,352.688,360.139,361.923,366.982,372.05,375.638,383.964,385.825,392.554,394.349,398.091,399.304,401.04,402.751,406.899,409.019,416.466,419.647,424.161,427.534,432.278,434.518,435.929,440.288,441.994,447.399,449.219,451.393,456.823,458.16,461.244,463.735,465.665,465.913,472.795,478.263,483.396,485.339,492.418
