# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_10N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1167009158 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_10N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10
48.4556,0.0832843,0.347548,0.764439,0.0939661,-0.198703,0.00169537,0.126791,0.295898,0.289847,0.585587,0.143011,-0.450049,-0.22276,0.0832843,0.126791,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3755,112.126,114.603,144.726,148.922,150.038,180.188,190.161,223.232,230.236,0.0356558,-0.212391,-0.0437825,0.165948,0.0791977,0.00900758,0.484558,-0.628977,-0.104176,0.122527,60.3898,112.54,114.619,144.892,148.988,149.983,180.314,189.766,222.512,229.832
48.4623,0.0834323,0.349524,0.747153,0.0959115,-0.199757,0.00170592,0.126806,0.296118,0.290017,0.56799,0.143541,-0.448452,-0.22898,0.0834323,0.126806,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3846,112.492,114.732,145.558,149.077,149.784,179.962,189.633,222.362,228.588,0.0336477,-0.206618,-0.0469976,0.167713,0.0812153,0.00929263,0.476807,-0.637394,-0.0887422,0.133903,60.3919,112.535,114.622,144.89,148.986,149.983,180.322,189.774,222.497,229.821
48.4662,0.0836467,0.349381,0.734538,0.0956365,-0.197789,0.00169098,0.126872,0.296123,0.290058,0.558723,0.14311,-0.444451,-0.230735,0.0836467,0.126872,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4348,112.621,114.608,144.496,149.05,149.577,180.418,189.863,222.48,229.412,0.0279978,-0.207962,-0.0415281,0.163975,0.0780617,0.00518193,0.468027,-0.648499,-0.0928282,0.131172,60.3975,112.536,114.617,144.894,148.989,149.987,180.331,189.785,222.501,229.824
48.4796,0.0838361,0.350991,0.729127,0.0973193,-0.199988,0.00168731,0.126836,0.296138,0.290048,0.550701,0.143399,-0.446091,-0.234952,0.0838361,0.126836,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3323,112.742,114.411,145.162,149.146,149.903,180.635,189.702,222.106,230.351,0.0286191,-0.20085,-0.0387108,0.169058,0.0824387,0.00775383,0.46402,-0.653901,-0.0783002,0.135752,60.3969,112.529,114.614,144.889,148.985,149.984,180.335,189.791,222.486,229.819
48.5222,0.0844015,0.355643,0.740701,0.102246,-0.210203,0.00165751,0.126699,0.29599,0.289861,0.547705,0.143898,-0.45907,-0.242952,0.0844015,0.126699,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2489,112.163,114.352,144.821,149.193,150.168,179.788,189.611,221.688,230.338,0.0319271,-0.184225,-0.0283987,0.180837,0.0922381,0.0141768,0.455907,-0.66706,-0.0553482,0.12423,60.3936,112.512,114.603,144.877,148.975,149.978,180.343,189.804,222.463,229.831
48.5883,0.0849607,0.366714,0.817081,0.113466,-0.239668,0.00163749,0.126624,0.296414,0.290128,0.577835,0.14563,-0.49912,-0.250605,0.0849607,0.126624,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3379,112.384,114.67,144.39,149.339,149.973,180.206,189.811,222.962,230.612,0.0309497,-0.181135,-0.0535544,0.167049,0.0820653,0.00832822,0.438364,-0.690447,-0.0872625,0.0451534,60.3946,112.509,114.629,144.891,148.985,149.984,180.361,189.827,222.495,229.91
48.5954,0.0851224,0.369815,0.816426,0.116369,-0.244823,0.00164334,0.126723,0.2964,0.290175,0.56986,0.144919,-0.50356,-0.256415,0.0851224,0.126723,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4283,112.656,114.442,144.836,149.03,150.061,180.524,189.424,222.243,229.584,0.0239054,-0.181039,-0.041196,0.166054,0.0807194,0.00422806,0.427924,-0.702182,-0.0898002,0.0561667,60.4016,112.509,114.616,144.892,148.986,149.988,180.371,189.839,222.498,229.899
48.5993,0.0851267,0.370003,0.814277,0.116593,-0.244899,0.00164521,0.126705,0.296348,0.290127,0.567767,0.144892,-0.503289,-0.257179,0.0851267,0.126705,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4543,112.202,114.466,144.88,148.71,150.02,180.081,189.918,222.972,229.738,0.0249881,-0.178561,-0.0379233,0.169558,0.0835059,0.00611638,0.429003,-0.700957,-0.0829728,0.0628586,60.4005,112.507,114.613,144.888,148.983,149.986,180.37,189.838,222.491,229.892
48.6173,0.0854497,0.377481,0.838479,0.124175,-0.2607,0.00165035,0.126653,0.296424,0.290152,0.567518,0.14546,-0.51968,-0.265694,0.0854497,0.126653,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4808,112.203,114.405,145.066,149.129,150.154,179.931,189.895,222.269,230.019,0.0253634,-0.168574,-0.0359486,0.174471,0.0877524,0.0082421,0.420375,-0.711999,-0.0726107,0.0569719,60.4001,112.497,114.611,144.884,148.979,149.984,180.379,189.849,222.481,229.898
48.6232,0.0854175,0.38045,0.869005,0.127333,-0.269988,0.00165523,0.126559,0.296568,0.290202,0.581899,0.146512,-0.5317,-0.265168,0.0854175,0.126559,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.6011,112.327,114.53,144.688,148.92,149.819,180.435,189.86,222.424,230.052,0.0309407,-0.166295,-0.0510152,0.173756,0.0877706,0.0108217,0.424124,-0.707934,-0.0752074,0.0355112,60.3946,112.494,114.626,144.884,148.979,149.981,180.375,189.845,222.483,229.919
48.6292,0.0854149,0.381767,0.870374,0.128674,-0.272512,0.00166228,0.126547,0.296443,0.290104,0.579397,0.146235,-0.533877,-0.267312,0.0854149,0.126547,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3966,112.446,114.37,144.971,148.649,149.966,180.086,189.732,222.382,229.509,0.0318106,-0.162415,-0.0416683,0.180106,0.0925854,0.0135129,0.425215,-0.706476,-0.0651858,0.0501484,60.3937,112.49,114.617,144.878,148.974,149.978,180.374,189.843,222.473,229.905
48.633,0.0855172,0.386132,0.885112,0.132914,-0.281684,0.00167175,0.126609,0.296487,0.290173,0.579375,0.145938,-0.542696,-0.271802,0.0855172,0.126609,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3048,112.715,114.286,144.679,148.928,150.113,180.078,190.123,222.25,229.734,0.0272827,-0.162812,-0.0367079,0.177844,0.0904515,0.0101401,0.417639,-0.714871,-0.0716133,0.0509378,60.3982,112.491,114.612,144.88,148.977,149.982,180.381,189.852,222.48,229.904
48.6346,0.0854896,0.38718,0.893156,0.133983,-0.284585,0.00167611,0.126599,0.296503,0.290178,0.582357,0.146055,-0.546058,-0.272091,0.0854896,0.126599,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3726,112.396,114.502,145.01,149.102,150.051,180.149,189.544,223.019,229.382,0.0281061,-0.162425,-0.0381291,0.178167,0.0907315,0.0106193,0.418423,-0.713773,-0.071977,0.0496996,60.3974,112.49,114.613,144.88,148.976,149.981,180.381,189.851,222.48,229.905
48.6368,0.085361,0.388377,0.908115,0.135235,-0.288895,0.00168586,0.126571,0.296472,0.29014,0.589327,0.14615,-0.551735,-0.271632,0.085361,0.126571,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5558,112.327,114.649,144.859,148.91,149.603,179.706,189.721,222.723,230.393,0.0307474,-0.161823,-0.0387525,0.180557,0.0925578,0.0126516,0.422866,-0.708011,-0.0708779,0.0522976,60.3948,112.49,114.614,144.877,148.974,149.979,180.376,189.845,222.479,229.903
48.6373,0.0853264,0.389638,0.91691,0.136463,-0.292253,0.00169132,0.126588,0.296486,0.290159,0.592212,0.146081,-0.555508,-0.272176,0.0853264,0.126588,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2907,112.577,114.901,144.976,149.036,150.088,180.082,190.21,222.288,230.438,0.0300526,-0.162858,-0.0385583,0.179593,0.0916554,0.0117975,0.422375,-0.708166,-0.0744913,0.0522598,60.3954,112.491,114.614,144.878,148.975,149.98,180.377,189.845,222.482,229.903
48.6377,0.0852598,0.389281,0.919206,0.136103,-0.29218,0.00169303,0.126589,0.296408,0.290103,0.594227,0.145845,-0.556127,-0.271503,0.0852598,0.126589,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.7605,112.514,114.388,145.2,148.727,150.023,180.233,189.596,223.039,229.747,0.0305351,-0.163264,-0.034856,0.181205,0.0927098,0.0124851,0.424654,-0.705276,-0.0741359,0.0573257,60.395,112.491,114.61,144.877,148.974,149.98,180.374,189.842,222.482,229.898
48.6378,0.0852493,0.389312,0.919959,0.136122,-0.292352,0.00169335,0.126595,0.296406,0.290106,0.594629,0.145799,-0.556401,-0.271455,0.0852493,0.126595,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.164,112.61,114.78,144.764,148.829,150.132,180.423,189.633,222.533,230.219,0.0302603,-0.163727,-0.0345637,0.18088,0.0924036,0.0121915,0.424599,-0.705248,-0.0751627,0.0575975,60.3952,112.492,114.61,144.877,148.975,149.98,180.374,189.842,222.483,229.897
48.6383,0.085198,0.389089,0.921503,0.135851,-0.292258,0.00169335,0.126619,0.296398,0.290113,0.596077,0.145617,-0.556745,-0.270971,0.085198,0.126619,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.356,112.402,114.744,144.278,149.059,149.694,180.57,190.217,222.55,230.688,0.0293036,-0.165728,-0.0336504,0.179574,0.0911876,0.0111,0.424779,-0.704661,-0.0791071,0.0589014,60.3962,112.494,114.609,144.878,148.976,149.981,180.374,189.842,222.487,229.896
48.639,0.0851356,0.38863,0.922191,0.135356,-0.29165,0.00169229,0.126637,0.296394,0.290121,0.597528,0.14548,-0.556598,-0.270248,0.0851356,0.126637,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5455,112.272,114.577,144.977,149.118,149.926,179.921,189.826,222.692,230.846,0.0287254,-0.167647,-0.0334458,0.178423,0.0901358,0.0102795,0.425517,-0.703402,-0.0824501,0.0602776,60.3968,112.496,114.608,144.88,148.977,149.982,180.373,189.84,222.49,229.895
48.6408,0.0849663,0.387964,0.926917,0.134637,-0.291315,0.0016908,0.126663,0.296408,0.290147,0.60214,0.145346,-0.557433,-0.268604,0.0849663,0.126663,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5,112.379,114.702,144.528,148.818,149.872,180.205,189.417,223.233,229.639,0.0285806,-0.171297,-0.035152,0.176457,0.0883782,0.00927324,0.428405,-0.698986,-0.0884603,0.0631454,60.3969,112.499,114.61,144.882,148.979,149.983,180.371,189.836,222.496,229.892
48.6438,0.0847596,0.387901,0.935642,0.134553,-0.292516,0.00168866,0.126674,0.29645,0.290183,0.60809,0.145395,-0.559887,-0.267181,0.0847596,0.126674,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2979,112.778,114.464,145.042,148.882,149.782,180.568,190.169,222.676,230.267,0.0296432,-0.174108,-0.0389714,0.175368,0.0874329,0.00921888,0.432588,-0.692788,-0.0924483,0.0669313,60.3959,112.502,114.614,144.883,148.98,149.983,180.366,189.83,222.5,229.888
48.6462,0.0844967,0.38699,0.941277,0.133572,-0.29213,0.00168129,0.126709,0.296326,0.290113,0.613399,0.144798,-0.561183,-0.265417,0.0844967,0.126709,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3131,112.568,114.823,145.19,149.012,149.979,180.771,189.357,222.773,229.885,0.0298441,-0.177497,-0.0322608,0.177253,0.0883311,0.00958202,0.438468,-0.68436,-0.094997,0.0831792,60.3957,112.505,114.607,144.881,148.979,149.982,180.361,189.821,222.503,229.872
48.6491,0.0843996,0.387332,0.945287,0.133915,-0.293191,0.00167681,0.126708,0.296395,0.290163,0.615458,0.145003,-0.562481,-0.265187,0.0843996,0.126708,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5926,112.5,114.419,145.052,149.294,149.804,180.324,190.343,222.158,229.869,0.0306865,-0.178274,-0.0365964,0.17658,0.0879119,0.00974847,0.440202,-0.681576,-0.0956378,0.0844857,60.3948,112.506,114.612,144.881,148.979,149.982,180.359,189.819,222.504,229.871
48.6581,0.0842034,0.389385,0.953445,0.13601,-0.297397,0.0016566,0.126687,0.296621,0.290316,0.616763,0.145796,-0.566046,-0.266442,0.0842034,0.126687,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3441,112.287,114.489,144.472,149.248,150.013,180.363,189.867,222.757,229.521,0.0335679,-0.177249,-0.0489344,0.176773,0.0886157,0.0114297,0.443481,-0.675837,-0.0907547,0.0900133,60.3919,112.505,114.624,144.881,148.978,149.981,180.356,189.813,222.499,229.865
48.6657,0.0841733,0.392264,0.955813,0.138813,-0.30204,0.00163501,0.126726,0.296819,0.290482,0.612253,0.146107,-0.568731,-0.269833,0.0841733,0.126726,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.398,112.68,114.549,144.664,148.993,150.044,180.334,189.664,222.363,230.244,0.0315908,-0.177304,-0.0543205,0.174459,0.0870031,0.00966401,0.439499,-0.679108,-0.0908457,0.0945957,60.3939,112.505,114.629,144.884,148.98,149.982,180.36,189.816,222.499,229.86
48.6709,0.0843744,0.395558,0.948939,0.142252,-0.306083,0.00161526,0.126653,0.29683,0.290448,0.600538,0.14663,-0.569128,-0.275257,0.0843744,0.126653,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3136,112.629,114.513,144.767,149.214,150.16,179.764,189.694,222.983,230.018,0.0343112,-0.166594,-0.0512404,0.18342,0.0946723,0.0148122,0.436886,-0.68291,-0.0677138,0.104265,60.3912,112.495,114.626,144.875,148.972,149.977,180.362,189.82,222.476,229.851
48.6726,0.0844047,0.396267,0.948367,0.142924,-0.307046,0.00161155,0.126672,0.296858,0.290479,0.598669,0.146583,-0.569456,-0.276304,0.0844047,0.126672,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4784,112.751,114.465,144.702,148.964,149.855,180.689,189.905,222.129,230.174,0.0329708,-0.166793,-0.0506591,0.182542,0.093946,0.0138081,0.434687,-0.685357,-0.0687212,0.104887,60.3925,112.495,114.626,144.875,148.973,149.978,180.364,189.822,222.477,229.85
48.6753,0.0844879,0.398087,0.946869,0.144625,-0.309504,0.0016026,0.126731,0.296919,0.290559,0.593854,0.14636,-0.570291,-0.27903,0.0844879,0.126731,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3917,112.668,114.68,144.98,149.389,149.8,180.344,189.761,222.406,229.524,0.0288116,-0.167939,-0.0481422,0.179707,0.091539,0.0106103,0.428396,-0.692381,-0.0729005,0.106565,60.3967,112.496,114.623,144.878,148.975,149.981,180.371,189.829,222.481,229.848
48.6754,0.0844947,0.397982,0.946753,0.144503,-0.309332,0.00160385,0.126739,0.296914,0.29056,0.593982,0.146287,-0.570214,-0.278933,0.0844947,0.126739,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5792,112.582,115.072,144.934,148.949,149.394,180.062,189.979,222.557,230.07,0.0282558,-0.168545,-0.0475847,0.179068,0.0909719,0.0100637,0.427883,-0.693016,-0.0744961,0.105883,60.3972,112.497,114.623,144.879,148.976,149.982,180.371,189.83,222.482,229.849
48.6754,0.0845031,0.397872,0.946503,0.144389,-0.309142,0.00160502,0.126742,0.296901,0.290552,0.594021,0.146238,-0.570099,-0.278851,0.0845031,0.126742,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4433,112.662,114.696,144.736,148.684,150.274,180.37,189.611,222.658,229.829,0.0280616,-0.168688,-0.0469076,0.178991,0.0908742,0.00992244,0.42771,-0.693303,-0.0749581,0.105601,60.3974,112.497,114.622,144.879,148.976,149.982,180.371,189.83,222.483,229.849
