# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1276045794 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
0,-76.5155,-1.00404,0.10108,0.331488,0.381769,0.0876705,0.138055,0.00236643,0.121908,0.281564,0.276504,0.290828,0.134062,0.329363,0.31314,0.10108,0.121908,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.76,133.895,152.35,158.837,159.946,186.831,188.8,196.309,199.818,203.285,208.48,216.864,220.653,230.89,232.738,238.864,239.984,247.727,252.218,259.582,260.988,265.106,270.294,274.122,275.863,283.496,288.715,291.554,294.923,302.419,307.786,311.327,316.739,317.188,318.248,325.436,329.418,331.827,336.125,336.805,339.08,342.534,347.274,347.906,347.794,352.418,353.14,359.054,361.643,362.51,367.311,369.467,374.721,377.094,378.391,378.83,382.085,384.112,387.045,389.482,389.152,393.045,395.733,395.758,396.013,0.175375,-0.449624,0.331722,0.06501,0.0142017,0.0245492,0.646809,-0.619899,-0.130148,-0.788485,0.151853,0.52079,-1.44559,-0.652831,-0.210796,0.0636378,-0.0271035,-0.569258,-0.494222,-0.447748,0.440685,-0.52343,-0.203941,0.40668,-0.264912,0.285863,-0.764151,1.08642,0.213974,-0.93601,-0.758877,0.23562,-0.571457,0.497913,-1.4784,0.706606,-0.572349,0.891613,1.36968,-0.524533,0.955571,0.18442,-0.713923,-1.18423,-0.171521,-0.225116,-0.196241,0.0402909,0.523276,-0.508864,-0.154339,-0.81096,-0.9172,0.285364,-1.62039,-0.232067,1.17828,0.00316657,1.20837,-0.903546,2.13802,-0.113533,-1.43611,0.229033,0.0147321,119.858,134.399,152.064,159.161,159.559,187.369,189.205,196.541,199.898,203.234,208.702,217.062,220.581,230.515,232.885,237.694,239.879,247.984,252.951,260.126,260.872,265.436,270.671,274.445,276.875,282.691,287.958,293.771,294.777,303.662,308.403,310.848,315.503,317.162,318.951,325.328,329.44,331.593,335.562,337.262,339.408,344.491,346.16,347.612,348.885,352.721,354.51,359.059,361.495,362.47,367.665,369.844,372.905,376.469,378.842,379.55,382.944,384.575,386.428,389.131,389.918,392.135,394.057,395.248,396.292
0,-76.7668,-1.22078,0.101106,0.332164,0.352061,0.08882,0.125237,0.00239364,0.121672,0.287614,0.2808,0.277549,0.153922,0.297486,0.300971,0.101106,0.121672,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.522,134.283,152.12,158.848,159.268,187.546,188.735,197.356,199.682,202.992,208.399,216.932,220.868,230.651,232.631,237.22,240.712,248.222,252.106,260.18,261.626,265.523,270.351,275,276.402,281.856,286.523,293.363,295.652,301.914,308.866,312.106,314.691,317.241,320.26,325.132,329.341,331.113,335.183,337.744,339.727,342.92,346.446,347.627,350.433,353.08,353.209,359.881,360.57,362.327,369.029,371.375,374.275,376.255,379.418,379.946,383.258,385.575,386.907,388.178,389.155,391.227,395.202,394.619,396.569,0.186888,-0.44826,0.331078,0.0630507,0.0297711,0.0518388,0.667707,-0.916962,-0.061433,-0.804294,0.134295,0.514714,-1.48758,-0.701523,-0.256407,0.0834031,0.0112613,-0.591872,-0.502228,-0.45312,0.445558,-0.564707,-0.175213,0.424217,-0.248291,0.327214,-0.681229,1.17232,0.25568,-0.87169,-0.792844,0.227742,-0.626806,0.437944,-1.36579,0.750119,-0.504473,0.947325,1.47823,-0.410999,0.992424,0.195082,-0.678083,-1.25897,-0.18492,-0.131652,-0.102019,0.0898754,0.614824,-0.389931,-0.14098,-0.728092,-0.740935,0.340256,-1.54058,-0.136924,1.0846,-0.0319692,1.24491,-0.866709,1.77944,-0.0179617,-1.3013,-0.00415749,-0.0545944,119.846,134.397,152.065,159.163,159.543,187.342,189.184,196.838,199.829,203.25,208.72,217.068,220.623,230.564,232.93,237.675,239.841,248.007,252.959,260.131,260.867,265.478,270.642,274.428,276.858,282.65,287.875,293.685,294.735,303.598,308.437,310.856,315.559,317.222,318.839,325.285,329.372,331.538,335.454,337.148,339.372,344.48,346.124,347.687,348.898,352.628,354.416,359.009,361.403,362.351,367.652,369.761,372.729,376.414,378.763,379.455,383.037,384.61,386.391,389.094,390.277,392.039,393.922,395.481,396.362
0,-77.4787,-1.50471,0.100617,0.336022,0.371039,0.0862244,0.143929,0.00249925,0.124899,0.280191,0.276894,0.272918,0.108472,0.340865,0.345831,0.100617,0.124899,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.522,134.972,152.14,159.403,159.943,187.544,189.493,195.456,199.93,202.148,208.274,216.558,220.407,230.256,233.666,237.936,240.275,247.994,253.888,259.227,261.23,264.215,271.658,274.179,276.423,281.726,288.328,292.686,294.54,303.327,307.861,311.397,315.472,316.386,320.452,325.803,329.884,331.717,334.06,337.931,339.943,344.866,346.936,348.761,347.922,351.646,355.635,359.863,362.978,363.375,369.541,369.773,373.143,376.431,379.342,378.176,380.502,385.272,384.407,387.655,390.699,392.46,393.834,395.312,397.132,0.0573266,-0.449845,0.293681,0.0840112,0.0222008,-0.0142393,0.678037,-0.328514,-0.264874,-0.821876,0.101644,0.470335,-1.41911,-0.655005,-0.196036,0.00854066,-0.127806,-0.553743,-0.458906,-0.444576,0.410691,-0.4705,-0.218872,0.366827,-0.248553,0.264273,-0.773731,0.981708,0.154267,-0.90164,-0.359184,0.0794418,-0.3901,0.782812,-1.45174,0.74162,-0.564936,0.983863,1.48223,-0.569829,0.855027,0.126852,-0.748732,-1.17602,-0.166131,-0.0984149,-0.231186,0.161309,0.712797,-0.367447,0.0113155,-0.697265,-0.815373,0.558959,-1.4666,-0.0828886,1.78058,0.25492,1.48061,-0.76574,2.47259,-0.0154531,-1.48948,0.493288,0.337902,119.976,134.399,152.102,159.142,159.551,187.408,189.174,196.25,200.033,203.268,208.752,217.113,220.554,230.517,232.87,237.749,239.98,247.969,252.916,260.123,260.902,265.383,270.686,274.485,276.859,282.713,287.968,293.875,294.837,303.628,308.003,311.005,315.322,316.877,318.925,325.293,329.433,331.501,335.45,337.307,339.509,344.548,346.195,347.604,348.879,352.594,354.545,358.938,361.305,362.328,367.5,369.73,372.803,376.195,378.689,379.401,382.341,384.323,386.155,388.993,389.583,392.036,394.11,394.984,395.969
0,-78.3746,-1.80623,0.10189,0.317352,0.315847,0.0720185,0.104385,0.00224849,0.122667,0.282853,0.277876,0.259879,0.132649,0.268086,0.286652,0.10189,0.122667,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.975,134.203,152.262,159.457,158.913,187.339,189.412,196.736,199.336,203.962,208.614,216.875,220.388,230.905,232.091,237.897,239.309,247.649,253.361,260.804,260.319,265.256,270.526,275.637,276.611,281.875,287.031,294.754,294.825,303.714,307.757,309.633,316.082,316.26,317.956,325.928,329.005,331.288,334.504,337.172,338.527,344.567,344.817,348.171,347.512,352.025,354.798,358.183,360.804,362.535,367.434,371.599,371.975,376.578,378.656,380.604,382.762,382.519,385.308,389.435,388.368,390.277,392.459,395.921,396.094,0.14985,-0.452241,0.318901,0.0723333,0.0497893,0.0690876,0.688368,-0.583476,-0.0290748,-0.8077,0.129224,0.557625,-1.38098,-0.633059,-0.146193,0.165235,0.0349716,-0.561958,-0.382116,-0.408288,0.495591,-0.53341,-0.156613,0.438667,-0.126894,0.445948,-0.600715,1.40694,0.546306,-0.527498,-0.385934,0.180761,-0.288401,0.928138,-1.04444,1.1257,-0.270736,1.22967,1.83083,-0.272305,0.985407,0.261361,-0.414675,-1.06029,-0.0453796,0.190206,0.0466503,0.335444,1.06218,-0.0807516,0.197529,-0.678799,-0.54423,0.630917,-1.15341,0.295906,1.85268,0.791172,1.7393,-0.716268,1.87898,0.376458,-1.08202,0.245247,0.0891216,119.883,134.401,152.077,159.154,159.523,187.325,189.164,196.504,199.797,203.254,208.725,217.025,220.516,230.495,232.82,237.593,239.817,247.977,252.839,260.086,260.817,265.446,270.624,274.413,276.737,282.531,287.795,293.45,294.445,303.253,308.03,310.903,315.22,316.732,318.517,324.909,329.139,331.255,335.101,337.009,339.379,344.414,345.861,347.488,348.758,352.306,354.267,358.764,360.956,362.042,367.313,369.712,372.532,376.123,378.375,379.022,382.269,383.787,385.897,388.943,390.177,391.645,393.703,395.232,396.218
0,-81.2194,-7.91891,0.103052,0.348942,0.438399,0.107781,0.192867,0.00259438,0.12058,0.264093,0.262102,0.275509,0.0868328,0.422284,0.401734,0.103052,0.12058,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.512,134.408,152.096,159.719,159.549,187.075,189.004,195.169,200.047,201.893,208.598,217.459,220.402,230.016,233.318,237.442,240.623,248.017,252.486,260.25,260.862,265.799,270.263,274.574,276.301,284.262,288.52,293.614,294.352,303.351,307.573,311.297,315.483,315.628,317.403,325.76,329.298,331.853,335.094,336.597,338.136,343.622,345.793,346.685,349.685,351.35,354.84,359.906,362.108,362.985,368.171,369.445,373.206,376.032,378.511,379.316,379.955,384.472,384.608,388.976,390.209,392.945,393.637,396.332,395.992,0.238576,-0.453679,0.358026,0.101245,0.0162694,0.0403478,0.655867,0.347562,-0.130946,-0.733998,0.205553,0.725109,-1.20938,-0.325217,0.131667,0.176427,0.152842,-0.561139,-0.542616,-0.372579,0.446177,-0.379599,-0.270852,0.36772,-0.230158,0.15367,-0.788173,1.29411,0.544117,-0.826122,-0.00976113,0.67651,-0.42703,1.00287,-1.53935,0.935379,-0.535033,0.883372,1.68402,-0.641889,1.31915,0.739264,-0.566032,-0.646138,0.044596,-0.0719288,-0.344777,-0.090846,0.505011,-0.708803,-0.247412,-1.05129,-0.792871,0.335868,-1.44632,-0.456129,2.00128,0.485076,1.62182,-0.806963,2.85871,0.0467255,-1.43356,0.648003,0.0990929,119.794,134.403,152.038,159.125,159.557,187.354,189.196,195.573,199.899,203.18,208.648,216.858,220.344,230.187,232.542,237.582,239.699,247.976,253,260.051,260.867,265.293,270.738,274.484,276.84,282.823,287.982,293.563,294.447,303.552,307.654,310.407,315.359,316.657,319.012,325.1,329.403,331.602,335.248,337.379,339.045,343.936,346.012,347.074,348.668,352.568,354.659,359.19,361.513,362.67,367.758,370.084,372.781,376.418,378.668,379.774,382.121,384.093,386.014,389.034,389.197,391.974,394.055,394.829,396.208
0,-77.161,-1.22696,0.101597,0.320168,0.368743,0.0725393,0.128709,0.00246079,0.123814,0.275242,0.272472,0.284375,0.100325,0.327748,0.314029,0.101597,0.123814,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.191,134.849,152.182,160.081,159.631,187.647,188.782,196.498,200.407,203.808,208.961,217.254,220.96,230.943,232.544,238.561,239.888,248.636,253.371,260.181,260.822,264.621,269.004,274.767,276.407,282.827,288.642,293.251,294.858,302.693,307.375,312.038,315.25,318.587,320.087,323.773,329.973,331.099,335.543,337.139,339.414,345.417,344.731,346.728,349.065,352.959,355.309,359.273,360.017,362.411,369.249,369.601,372.227,374.869,378.593,379.952,381.369,384.768,385.878,389.923,390.296,392.485,394.449,395.117,396.366,0.0983298,-0.456026,0.308808,0.0713093,0.0163023,-0.00371972,0.643512,-0.17832,-0.220371,-0.804566,0.134429,0.512916,-1.37018,-0.610206,-0.146323,0.0648346,-0.105481,-0.55071,-0.40633,-0.430053,0.437273,-0.507364,-0.243442,0.36064,-0.216755,0.306186,-0.817322,1.07126,0.270339,-0.799009,-0.430257,0.0559794,-0.330823,0.893853,-1.41023,0.865681,-0.511495,0.996549,1.48918,-0.596781,0.768992,0.0637537,-0.684037,-1.14091,-0.166881,-0.117784,-0.241031,0.0995023,0.708331,-0.432708,0.00141229,-0.897025,-1.00547,0.344942,-1.46356,-0.0179132,1.69227,0.460487,1.50019,-0.946152,2.32155,-0.00538581,-1.56964,0.438276,0.123792,119.935,134.405,152.087,159.155,159.557,187.398,189.208,196.099,199.988,203.251,208.72,217.07,220.505,230.472,232.82,237.693,239.957,247.966,252.863,260.108,260.876,265.42,270.71,274.491,276.827,282.671,288.011,293.786,294.721,303.525,308.074,311.028,315.263,316.766,318.883,325.169,329.379,331.488,335.443,337.334,339.595,344.611,346.13,347.569,348.88,352.614,354.555,358.999,361.31,362.394,367.51,369.93,372.993,376.409,378.686,379.336,382.43,384.118,386.136,389.173,389.734,392.026,394.191,395.039,396.183
0,-77.395,-1.4729,0.103217,0.291101,0.372386,0.0519176,0.0863726,0.00220787,0.119592,0.271068,0.267317,0.328888,0.117624,0.251801,0.204662,0.103217,0.119592,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.534,134.37,152.032,159.236,159.858,187.218,188.916,196.429,199.984,203.357,208.779,217.15,220.8,229.969,233.629,237.479,239.922,247.552,253.057,258.533,261.682,264.913,270.088,274.074,275.802,282.006,287.638,293.392,293.502,303.068,308.937,310.826,314.333,316.716,317.925,325.717,329.22,330.092,336.859,337.838,340.305,345.118,345.454,347.765,347.99,351.336,354.067,358.528,362.666,362.033,366.843,371.331,373.612,376.878,377.033,381.256,382.584,384.168,386.294,388.726,390.278,391.727,394.434,396.172,398.01,0.259588,-0.465408,0.363256,0.0257849,-0.00863015,0.0442202,0.550298,-0.347507,-0.0313763,-0.752673,0.230576,0.590281,-1.34634,-0.584463,-0.131391,0.176244,-0.0288606,-0.541823,-0.319451,-0.410046,0.524841,-0.628076,-0.246811,0.41255,-0.159676,0.453,-0.861502,1.44493,0.360078,-0.616678,-1.04516,0.087206,-0.309419,0.789475,-1.33839,1.05206,-0.382164,0.99466,1.36619,-0.534338,0.664748,-0.0534935,-0.492842,-1.10937,-0.167242,-0.257971,-0.162533,-0.00219993,0.699401,-0.643529,-0.0484334,-1.22843,-1.36438,-0.192181,-1.51043,0.0590016,1.00481,0.670694,1.32505,-0.967071,1.60041,-0.0410042,-1.53307,0.0679082,-0.525381,119.773,134.414,152.033,159.2,159.582,187.35,189.302,196.269,199.799,203.199,208.623,216.993,220.481,230.446,232.805,237.582,239.881,247.957,252.776,260.088,260.788,265.541,270.714,274.439,276.77,282.524,288.056,293.412,294.631,303.343,308.689,310.997,315.241,316.871,318.811,324.983,329.25,331.49,335.566,337.271,339.699,344.728,345.939,347.537,348.88,352.754,354.477,359.101,361.319,362.605,367.559,370.261,373.352,376.946,378.732,379.259,383.117,383.907,386.311,389.194,390.456,392.062,394.154,395.409,396.832
0,-77.6722,-1.29187,0.1021,0.29456,0.33309,0.0489623,0.0788263,0.00223931,0.122799,0.275905,0.272576,0.296915,0.109849,0.229465,0.210656,0.1021,0.122799,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.852,133.814,152.266,159.573,159.389,186.384,189.424,195.946,199.725,203.177,208.749,217.245,221.732,230.716,233.658,236.759,239.232,249.038,252.257,260.568,261.642,265.768,270.487,275.328,275.666,283.185,288.505,294.076,294.213,303.023,309.115,309.991,314.807,316.108,318.631,324.685,329.394,331.367,336.166,336.753,339.913,346.19,346.656,347.318,349.461,352.035,353.504,359.213,361.12,363.128,366.738,371.608,374.453,377.233,379.528,378.088,383.052,382.767,384.368,389.278,389.476,390.611,393.662,394.294,394.127,0.132282,-0.461644,0.319941,0.0410469,0.0113286,0.025216,0.602379,-0.364321,-0.103788,-0.796562,0.169162,0.513719,-1.36499,-0.663131,-0.188636,0.142366,-0.121951,-0.515944,-0.246344,-0.400201,0.523153,-0.583832,-0.199997,0.42668,-0.100474,0.533008,-0.755362,1.34344,0.409236,-0.475789,-0.708419,-0.114467,-0.0764799,1.04295,-1.15438,1.18439,-0.251306,1.23183,1.55275,-0.380896,0.586594,-0.114963,-0.381406,-1.15956,-0.133605,-0.0199579,-0.0309802,0.321755,1.02959,-0.179601,0.3362,-0.874922,-1.07067,0.280927,-1.19434,0.467092,1.60194,1.06921,1.70238,-0.729979,1.80024,0.262012,-1.34478,0.328254,-0.125938,119.901,134.411,152.076,159.185,159.562,187.369,189.25,196.285,199.872,203.243,208.685,217.069,220.5,230.525,232.863,237.616,239.974,247.931,252.703,260.078,260.79,265.497,270.667,274.425,276.71,282.444,287.949,293.514,294.582,303.202,308.352,311.198,315.008,316.617,318.627,324.851,329.119,331.253,335.379,337.118,339.777,344.79,345.827,347.588,348.847,352.516,354.345,358.777,360.988,362.141,367.175,369.908,373.059,376.473,378.416,378.851,382.52,383.509,385.934,388.957,390.256,391.759,393.966,395.149,396.433
0,-102.188,-8.95452,0.102568,0.368601,0.29966,0.119322,0.161162,0.00273855,0.124639,0.281925,0.278145,0.193195,0.115798,0.330302,0.475539,0.102568,0.124639,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.277,134.212,152.493,159.273,160.257,187.177,188.424,195.527,199.823,203.355,208.519,217.594,220.5,229.758,230.931,237.151,240.116,247.502,253.122,259.679,261.209,265.255,270.684,275.427,275.35,283.218,287.799,293.427,294.983,302.912,304.381,309.78,316.406,316.096,319.719,324.823,330.08,330.136,333.901,336.602,340.06,345.078,345.827,347.738,348.575,352.452,353.47,358.559,360.889,362.09,367.531,370.004,372.445,375.827,376.562,378.747,379.126,382.309,386.549,386.985,389.006,391.096,394.821,394.796,394.431,0.0985241,-0.441282,0.294852,0.176569,0.113869,0.12943,0.872187,0.0067213,-0.00322428,-0.821744,0.0524216,0.730231,-1.19012,-0.35135,0.191662,0.265622,0.336527,-0.603288,-0.556156,-0.330273,0.455076,-0.285006,-0.105485,0.435171,-0.044943,0.278974,-0.264756,1.65323,1.17741,-0.210294,1.27101,0.866415,-0.134723,1.65564,-0.809806,1.53867,0.00555234,1.52284,2.84909,0.0284058,1.75808,1.45362,-0.28243,-0.256551,0.332478,0.972418,0.271231,0.574287,1.94162,0.0623945,0.47402,-0.143465,0.78987,1.88071,-0.298964,0.261403,4.01146,1.70563,2.752,-0.0962292,3.12789,0.979165,-0.364934,0.954265,0.961688,119.934,134.39,152.101,159.049,159.459,187.265,188.98,195.914,199.771,203.268,208.802,216.853,220.325,230.213,232.482,237.492,239.515,248.018,253.013,260.008,260.858,265.198,270.572,274.417,276.655,282.698,287.459,293.204,293.814,302.936,306.373,310.218,315.067,316.004,318.283,324.496,328.862,330.962,334.083,336.709,338.606,343.221,345.728,346.685,348.381,351.524,354.043,358.525,360.076,361.899,367.037,369.176,371.198,374.873,377.521,379.057,380.111,382.872,384.884,388.323,388.928,391.042,392.986,394.523,395.345
0,-80.9001,-3.88038,0.103918,0.30439,0.283116,0.0570556,0.0800473,0.00229358,0.123667,0.281757,0.277552,0.247661,0.122174,0.221464,0.248194,0.103918,0.123667,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.512,134.264,152.296,159.259,159.467,186.402,188.452,196.419,200.012,203.218,208.804,216.814,220.92,230.953,232.851,238.676,240.085,247.908,252.988,259.449,260.188,265.395,271.053,274.322,277.049,282.978,287.003,293.597,294.216,304.111,308.636,311.394,316.033,317.503,316.621,323.907,328.517,331.514,334.674,337.617,340.298,345.195,345.247,347.441,347.75,352.519,353.095,358.572,360.834,360.871,367.414,371.081,372.934,376.503,377.1,379.264,381.093,383.418,385.782,389.949,390.257,390.77,394.616,395.64,396.003,0.108196,-0.468286,0.300346,0.0570941,0.0656307,0.0681919,0.667452,-0.492345,-0.0337226,-0.855968,0.0835643,0.526778,-1.36281,-0.676044,-0.153159,0.190758,-0.0199637,-0.621909,-0.299763,-0.431865,0.461806,-0.705883,-0.238797,0.328307,-0.088097,0.480707,-0.683201,1.48609,0.603477,-0.303256,-0.282144,-0.230306,-0.213994,1.19914,-0.877382,1.32522,-0.22508,1.26531,2.02453,-0.377779,0.584769,-0.199867,-0.336951,-1.34281,-0.318897,0.319324,-0.0829259,0.203465,1.22785,-0.133211,0.107439,-0.995993,-0.712875,0.392658,-1.02087,0.544674,2.05759,1.18393,1.86885,-1.01391,0.850968,0.533593,-1.25628,-0.314268,-0.254212,119.925,134.417,152.096,159.169,159.507,187.326,189.185,196.413,199.802,203.302,208.77,217.056,220.498,230.538,232.827,237.567,239.872,248.037,252.757,260.11,260.851,265.619,270.706,274.524,276.698,282.496,287.877,293.371,294.388,303.029,307.926,311.314,315.146,316.461,318.35,324.71,329.093,331.22,334.907,337.115,339.779,344.875,345.783,347.771,349.032,352.177,354.397,358.896,360.79,362.094,367.404,370.029,372.701,376.361,378.243,378.773,382.064,383.394,385.767,389.241,391.205,391.487,393.877,395.791,396.561
