# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_55N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1515910181 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_55N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55
0,-13.2402,-4.77853,0.0560819,0.37386,1.15518,0.111021,-0.239657,0.00291015,0.13142,0.32414,0.312547,0.918279,0.189119,-0.494259,-0.168227,0.0560819,0.13142,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51857,8.83491,8.84948,12.2771,12.8896,21.2682,23.8304,23.958,26.86,27.2437,34.8098,35.9827,37.6407,44.3766,44.8407,45.5623,47.1154,47.4418,48.6309,48.891,54.4104,55.5271,62.7799,64.7407,65.1691,65.5934,67.755,70.5259,70.8089,71.5662,71.7132,72.3411,75.9172,76.5182,78.8981,79.0506,83.714,89.5664,89.509,90.4866,92.2811,94.184,95.8413,99.2839,99.3755,100.332,100.476,105.17,106.153,106.4,107.227,114.066,114.97,116.201,116.256,-0.0201499,0.000950784,-0.125003,-0.097796,-0.0809683,-0.087918,-0.280259,-0.1052,-0.0681615,-0.149095,-0.186023,-0.182188,0.184374,-0.0671433,-0.203256,-0.13526,-0.163237,-0.163692,-0.0530644,-0.0376326,-0.245178,-0.104615,-0.102868,-0.261578,-0.0122654,-0.231147,0.106405,-0.487656,-0.211017,0.0307663,0.11781,-0.235875,-0.0452378,-0.28652,0.19856,-0.359539,0.0834012,-0.451472,-0.317166,0.0728782,-0.211639,-0.0155062,0.0983296,0.180207,-0.194143,-0.059037,-0.175708,-0.0815644,-0.240726,0.0186992,-0.317604,0.135048,0.302242,-0.0557905,0.401479,4.53115,8.85905,8.89,12.2558,12.954,21.2819,23.8703,23.9252,26.7512,27.2601,34.705,36.0652,37.6536,44.3741,44.7073,45.7163,47.1052,47.4767,48.5181,48.8116,54.4002,55.2546,62.8399,64.6886,65.3193,65.9321,67.5526,70.3227,70.583,71.3292,71.9572,72.5569,75.8512,76.6535,78.8214,79.2235,83.7966,89.1345,89.3372,90.4311,92.0916,93.9615,96.0097,99.1318,99.3901,100.351,100.877,104.62,106.013,106.394,107.133,114.095,114.393,116.239,116.573
0,10.7669,-1.87271,0.0685176,0.364579,1.08497,0.111011,-0.239668,0.00292512,0.126784,0.311637,0.300817,0.843415,0.186335,-0.503938,-0.179737,0.0685176,0.126784,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50292,8.82652,8.86729,12.2029,12.9501,21.1976,23.8433,23.8311,26.6407,27.1343,34.5973,36.0593,37.7126,44.0099,44.5205,45.8857,47.3046,47.4419,48.5669,48.6666,54.1996,54.8594,62.8663,64.6645,65.1798,65.7623,67.1017,70.6426,70.4272,71.6467,71.7596,72.6023,75.9147,76.4276,78.9321,78.9103,83.5166,88.8832,89.9404,90.0031,91.5759,94.1161,96.2154,98.6111,99.4211,100.448,100.629,103.764,106.072,106.576,107.239,114.321,114.462,116.154,116.311,-0.000265716,0.0439174,-0.0939792,-0.0542582,-0.0401265,-0.0262718,-0.211318,-0.0360774,-0.00606162,-0.0722284,-0.113356,-0.113502,0.24089,0.0251426,-0.108312,-0.0717546,-0.0751469,-0.0734289,0.00147199,0.0301923,-0.170326,-0.0214149,-0.0603147,-0.226693,0.0120272,-0.169836,0.168984,-0.378361,-0.107322,0.0961568,0.213386,-0.129681,0.000226974,-0.202121,0.279977,-0.277612,0.125159,-0.357112,-0.260737,0.128557,-0.144803,0.0440452,0.144081,0.299892,-0.071524,0.0383124,-0.0689479,-0.0466993,-0.202862,0.101979,-0.227103,0.191225,0.388922,-0.00424196,0.461933,4.51127,8.81608,8.85898,12.2123,12.9131,21.2203,23.8013,23.8561,26.6891,27.1832,34.6324,35.9965,37.5971,44.2819,44.6123,45.6528,47.0171,47.3864,48.4635,48.7438,54.3253,55.1714,62.7973,64.6537,65.295,65.8708,67.49,70.2134,70.4793,71.2638,71.8616,72.4507,75.8058,76.5691,78.74,79.1416,83.7548,89.0401,89.2807,90.3754,92.0248,93.902,95.9639,99.0121,99.2675,100.254,100.77,104.585,105.975,106.311,107.042,114.039,114.306,116.187,116.512
0,10.4303,-2.35435,0.106906,0.355234,1.10453,0.111009,-0.239676,0.00289217,0.122113,0.303226,0.291746,0.858118,0.194577,-0.514058,-0.174771,0.106906,0.122113,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50839,8.80273,8.85234,12.1884,12.857,21.2125,23.7796,23.8499,26.6651,27.1025,34.5942,35.9823,37.4295,44.336,44.6692,45.564,47.0649,47.3449,48.6394,48.7282,54.4881,55.3414,62.8296,64.4426,65.0589,65.8517,67.6627,70.4425,70.6146,71.581,72.0728,72.1129,75.4554,76.6659,78.8605,79.2381,83.9412,89.3478,89.115,90.1154,92.3099,93.5033,95.9921,98.8391,99.2976,100.777,100.694,105.006,106.015,106.485,107.028,114.174,114.72,116.682,117.052,0.0168932,0.0610333,-0.0720145,-0.0277807,-0.0136655,-0.00213054,-0.179784,-0.00401249,0.0253901,-0.0530631,-0.114547,-0.109641,0.294957,0.0419145,-0.0902281,-0.0356657,-0.0714432,-0.0706809,0.0348876,-0.0112299,-0.205108,-0.0702399,-0.0509369,-0.228639,0.00576631,-0.287619,0.0736292,-0.404351,-0.142426,0.120301,0.172385,-0.182942,0.00603272,-0.151715,0.180376,-0.375493,-0.0711377,-0.335951,-0.421731,-0.0269934,-0.136992,0.0433863,0.124233,0.218642,-0.162113,-0.0969745,-0.177112,-0.319314,-0.451375,-0.0567784,-0.399634,0.157283,0.371339,-0.236887,0.235031,4.49411,8.79897,8.83701,12.1858,12.8867,21.1961,23.7698,23.824,26.6576,27.1641,34.6335,35.9926,37.543,44.2651,44.5942,45.6167,47.0134,47.3837,48.4301,48.7852,54.3601,55.2202,62.7879,64.6556,65.3012,65.9886,67.5854,70.2394,70.5144,71.2397,71.9026,72.5039,75.8,76.5187,78.8396,79.2395,83.9511,89.019,89.4417,90.531,92.017,93.9026,95.9838,99.0934,99.3581,100.389,100.878,104.857,106.223,106.47,107.215,114.073,114.324,116.42,116.739
0,13.8232,-2.76601,0.0762838,0.361569,1.04625,0.111015,-0.239647,0.00285563,0.125277,0.306677,0.296406,0.803197,0.183004,-0.507099,-0.187137,0.0762838,0.125277,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50556,8.84985,8.8265,12.2396,12.901,21.1687,23.7775,23.9235,26.6069,27.1722,34.641,35.9291,37.7172,44.3682,44.3731,45.6808,46.7071,47.5065,48.3903,48.9125,54.0845,54.7354,62.6332,64.5031,65.4111,66.2911,67.4825,70.2118,70.55,71.2254,71.5586,72.623,75.5296,76.826,78.3992,79.0738,83.2818,89.0576,89.3276,90.8021,92.1007,93.5126,95.9895,99.9477,99.1703,100.347,100.913,104.449,106.008,106.514,106.904,114.344,114.38,116.772,116.651,0.00587183,0.0639072,-0.0834248,-0.0393373,-0.0264635,-0.00690061,-0.184304,-0.008949,0.0137702,-0.0420941,-0.0914112,-0.0934205,0.259084,0.059151,-0.07065,-0.0492991,-0.0434383,-0.0404299,0.0192586,0.0474513,-0.15003,0.00594609,-0.0460064,-0.214389,0.0180519,-0.158346,0.180964,-0.336561,-0.0684273,0.117316,0.245021,-0.0886998,0.0118558,-0.177221,0.304353,-0.252434,0.124418,-0.331296,-0.254131,0.138375,-0.128744,0.0573626,0.150631,0.345608,-0.0231326,0.0711405,-0.0305151,-0.0518521,-0.205443,0.125206,-0.195692,0.196071,0.405498,0.00174219,0.47265,4.50513,8.79609,8.84842,12.1973,12.8995,21.2009,23.7743,23.8289,26.6692,27.1531,34.6104,35.9764,37.5789,44.2478,44.5746,45.6303,46.9854,47.3534,48.4457,48.7265,54.305,55.1441,62.783,64.6414,65.2889,65.8593,67.478,70.1716,70.4404,71.2427,71.83,72.4097,75.7941,76.5442,78.7156,79.1164,83.7556,89.0143,89.2741,90.3656,92.0087,93.8886,95.9574,98.9664,99.2191,100.221,100.732,104.59,105.977,106.288,107.011,114.034,114.29,116.181,116.501
0,7.6228,-3.03929,0.0682569,0.368484,0.999081,0.111021,-0.239653,0.00292118,0.128732,0.310998,0.301783,0.759529,0.17214,-0.499791,-0.198581,0.0682569,0.128732,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50654,8.77885,8.8607,12.2022,12.9573,21.1253,23.7963,23.9728,26.6964,27.1153,34.6516,36.0102,37.6031,44.3306,44.6518,45.8728,47.0891,47.5815,48.4369,48.7941,54.5901,55.3093,62.8034,64.9665,65.4996,65.7509,67.4031,69.9786,70.3513,71.3756,72.1243,72.5336,75.8041,76.836,78.4601,79.1919,84.0218,89.2855,89.4843,90.6696,92.1401,93.8945,96.2504,98.9309,99.4521,99.9055,100.557,104.873,105.904,106.473,107.007,114.18,114.748,115.965,116.845,-0.00945635,0.0620686,-0.099386,-0.063769,-0.0511781,-0.044423,-0.207201,-0.0319289,-0.0257066,-0.062779,-0.131182,-0.13512,0.21749,0.0256791,-0.0950106,-0.0802528,-0.0747262,-0.0702311,-0.0136043,0.00933103,-0.19098,-0.0185223,-0.0624428,-0.222235,0.00596236,-0.185584,0.146615,-0.360479,-0.0912378,0.084911,0.210563,-0.102155,-0.0180836,-0.235674,0.283898,-0.271496,0.10713,-0.392004,-0.279906,0.122116,-0.175453,0.0156338,0.112383,0.330259,-0.0309163,0.0614482,-0.0436579,-0.052821,-0.209233,0.110344,-0.189196,0.14085,0.340282,0.000948553,0.471679,4.52046,8.79793,8.86439,12.2218,12.9242,21.2384,23.7972,23.8519,26.7087,27.1738,34.6502,36.0181,37.6205,44.2813,44.599,45.6613,47.0167,47.3832,48.4786,48.7647,54.346,55.1685,62.7994,64.6492,65.301,65.8866,67.5124,70.1955,70.4632,71.2751,71.8644,72.4232,75.8241,76.6027,78.7361,79.1355,83.7729,89.075,89.2999,90.3819,92.0555,93.9304,95.9956,98.9817,99.2269,100.231,100.745,104.591,105.981,106.303,107.004,114.089,114.355,116.182,116.502
0,13.0796,-1.20025,0.0746593,0.361674,1.08451,0.111013,-0.239664,0.00288802,0.125331,0.308711,0.297796,0.841475,0.18804,-0.507024,-0.179434,0.0746593,0.125331,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48799,8.82857,8.83796,12.2211,12.8813,21.1601,23.8846,23.9703,26.5237,27.1621,34.6386,35.8167,37.5681,44.5166,44.4858,45.581,46.9031,47.295,48.3367,48.6962,54.1878,55.1087,62.7909,64.8801,65.2267,65.4317,67.5093,70.2135,70.6652,71.3264,71.8612,72.1502,75.8199,76.4877,78.6991,79.0845,83.4969,89.2186,89.1194,90.3543,92.5225,93.7015,96.2379,98.7872,99.39,100.379,100.903,104.761,105.987,106.057,107.527,114.327,113.98,116.36,116.523,0.00566982,0.0514531,-0.0863391,-0.0435049,-0.0296725,-0.0124659,-0.19709,-0.0217546,0.00891851,-0.0588001,-0.101133,-0.100943,0.258191,0.0413283,-0.0925203,-0.0569029,-0.0612757,-0.0595495,0.0150172,0.0368528,-0.161839,-0.0152218,-0.052731,-0.222227,0.0149594,-0.174387,0.168015,-0.366235,-0.0970728,0.109695,0.22305,-0.122262,0.00885746,-0.180602,0.279495,-0.277955,0.107879,-0.338865,-0.270471,0.118211,-0.131954,0.0544149,0.150031,0.305848,-0.0671034,0.0344688,-0.067995,-0.0753745,-0.227994,0.094177,-0.237706,0.197628,0.402569,-0.026291,0.441768,4.50533,8.80855,8.85134,12.2015,12.9027,21.2065,23.7871,23.8418,26.6741,27.1698,34.6201,35.9839,37.5798,44.2657,44.5965,45.6379,47.0033,47.3725,48.45,48.7371,54.3168,55.1652,62.7897,64.6492,65.292,65.8754,67.491,70.2012,70.4691,71.2503,71.852,72.4433,75.7971,76.5476,78.7405,79.142,83.7721,89.0219,89.2905,90.3858,92.012,93.8916,95.958,99.0062,99.2631,100.258,100.769,104.613,106,106.319,107.053,114.032,114.292,116.209,116.532
0,14.4259,-2.24975,0.0827295,0.358822,1.02321,0.111022,-0.239675,0.00287488,0.1239,0.302681,0.29273,0.778684,0.181317,-0.510115,-0.191767,0.0827295,0.1239,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.52698,8.82603,8.85046,12.1543,12.8686,21.2343,23.7197,23.813,26.6254,27.1724,34.6289,36.0291,37.5792,44.2591,44.5309,45.7935,46.8402,47.3862,48.3762,48.8823,54.3994,55.106,62.6902,64.8052,65.3186,65.5645,67.6341,69.8154,70.355,71.2172,71.7624,72.541,75.3261,76.4574,78.4764,79.2256,83.3782,88.648,89.3756,90.5698,91.9994,94.0528,95.8088,98.9101,98.9662,99.9964,100.646,104.459,105.337,106.262,107.009,114.232,114.296,115.844,116.682,0.0118652,0.0791419,-0.0745132,-0.025463,-0.0135713,0.0129166,-0.161084,0.014347,0.0337999,-0.0155597,-0.066714,-0.0703825,0.275854,0.0914565,-0.0369296,-0.029217,-0.0122549,-0.00836067,0.0361804,0.0714122,-0.123453,0.0369968,-0.0327734,-0.203084,0.0250451,-0.134107,0.204847,-0.295107,-0.0288177,0.137231,0.280968,-0.0473524,0.0252533,-0.152276,0.336943,-0.219493,0.143481,-0.301544,-0.231424,0.162395,-0.109546,0.07422,0.163089,0.39427,0.0272999,0.112739,0.0140444,-0.0326649,-0.185642,0.161469,-0.154678,0.211549,0.429182,0.0272868,0.501765,4.49913,8.78086,8.83951,12.1835,12.8866,21.1811,23.7511,23.8057,26.6492,27.1266,34.5857,35.9534,37.5621,44.2155,44.5409,45.6102,46.9543,47.3214,48.4288,48.7026,54.2785,55.113,62.7698,64.6301,65.282,65.8351,67.4542,70.1301,70.4008,71.2228,71.794,72.3684,75.7807,76.5193,78.6831,79.0835,83.7365,88.9845,89.2514,90.3416,91.9895,93.8718,95.9449,98.9177,99.1687,100.179,100.687,104.571,105.958,106.252,106.97,114.018,114.266,116.156,116.472
0,11.9355,-3.23971,0.0773543,0.360728,1.11654,0.111018,-0.239642,0.00290858,0.124855,0.309294,0.297815,0.873068,0.192646,-0.507989,-0.173282,0.0773543,0.124855,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49312,8.84074,8.85589,12.1919,12.9097,21.2288,23.8262,23.831,26.5514,27.098,34.6275,36.0074,37.5867,44.327,44.9909,45.7515,47.0942,47.6975,48.1089,48.8059,54.3088,55.2728,62.6037,64.7094,65.3752,65.9153,67.4163,70.4294,70.4249,70.9817,71.6129,72.5113,75.76,76.5831,79.2079,79.1131,84.0933,88.6477,89.7165,90.6936,92.0795,93.8318,96.2972,99.0833,99.348,100.084,100.71,104.211,106.214,105.61,107.769,113.882,114.209,116.713,116.018,0.00729024,0.0444063,-0.0866988,-0.0440717,-0.0295052,-0.0151189,-0.203686,-0.0282954,0.00781597,-0.0701602,-0.110766,-0.10821,0.26342,0.0281214,-0.10828,-0.0591476,-0.0762385,-0.0756165,0.0149626,0.0209236,-0.177971,-0.0400173,-0.0573849,-0.228958,0.0109683,-0.204961,0.142731,-0.39447,-0.125719,0.105631,0.198303,-0.157014,0.00598417,-0.178588,0.244817,-0.312859,0.0664054,-0.344888,-0.306794,0.0797782,-0.135402,0.050147,0.144971,0.262159,-0.11516,-0.0141269,-0.113551,-0.132133,-0.280763,0.0465873,-0.294975,0.191017,0.395315,-0.0811947,0.385452,4.50371,8.81559,8.8517,12.2021,12.9025,21.2091,23.7937,23.8483,26.6752,27.1812,34.6298,35.9912,37.5746,44.2789,44.6123,45.6401,47.0182,47.3886,48.45,48.7531,54.333,55.19,62.7944,64.656,65.296,65.906,67.5163,70.2295,70.4977,71.2544,71.8767,72.478,75.8,76.5456,78.7752,79.1769,83.8136,89.0279,89.3268,90.4242,92.0154,93.8959,95.963,99.0498,99.3112,100.306,100.815,104.67,106.053,106.366,107.11,114.039,114.3,116.264,116.589
0,14.1071,-2.30461,0.0872979,0.353401,1.09791,0.111014,-0.239645,0.002893,0.121193,0.301092,0.289646,0.850591,0.194975,-0.516016,-0.175716,0.0872979,0.121193,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51221,8.76881,8.83871,12.1351,12.829,21.1957,23.7056,23.6985,26.6231,27.1228,34.5688,35.8203,37.5274,44.1073,44.4458,45.7839,46.8673,47.1326,48.541,48.6228,54.3834,55.0746,62.6916,64.5035,65.1944,65.7267,67.6153,69.9807,70.4807,71.4141,71.8246,72.459,75.7557,76.4172,78.2521,79.1238,84.1205,89.2653,88.966,90.173,91.8657,93.6963,95.8989,99.1628,99.0123,100.129,100.489,105.3,106.287,106.39,107.673,114.252,114.477,115.908,115.825,0.0245814,0.0698192,-0.0646742,-0.00791709,0.00498435,0.042784,-0.152215,0.023219,0.0651372,-0.0100355,-0.0341588,-0.0348802,0.308496,0.109312,-0.031712,-0.00945536,0.00504964,0.00663407,0.0608472,0.106822,-0.0866676,0.0520862,-0.0232998,-0.201273,0.0348187,-0.103299,0.24232,-0.289936,-0.0229243,0.159294,0.304567,-0.0520177,0.0505702,-0.105151,0.351996,-0.206506,0.174114,-0.249007,-0.198812,0.182573,-0.0688188,0.111067,0.200987,0.390947,0.0141895,0.113057,0.0137408,-0.0141134,-0.16648,0.174256,-0.169769,0.271639,0.487382,0.0370524,0.509057,4.48642,8.79018,8.82967,12.1659,12.868,21.1512,23.7422,23.7968,26.6179,27.121,34.5532,35.9179,37.5295,44.1977,44.5357,45.5905,46.937,47.3064,48.4042,48.6672,54.2417,55.0979,62.7603,64.6283,65.2722,65.8043,67.4167,70.1249,70.3949,71.2007,71.7704,72.373,75.7554,76.4722,78.668,79.0705,83.7059,88.932,89.2188,90.3214,91.9488,93.8349,95.907,98.9211,99.1818,100.179,100.687,104.552,105.938,106.239,106.985,113.958,114.208,116.146,116.465
0,13.67,-1.3919,0.0825443,0.357627,1.02224,0.111011,-0.239668,0.00289513,0.123308,0.301436,0.291467,0.777101,0.181861,-0.511414,-0.191816,0.0825443,0.123308,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49197,8.79906,8.8554,12.1128,12.8782,21.1848,23.7251,23.9324,26.7776,27.1481,34.6927,35.9884,37.3645,44.0892,44.4601,45.6489,47.2208,47.3294,48.3829,48.7326,54.2064,55.052,62.7617,64.6726,65.3764,65.8123,67.0855,70.044,70.6409,71.1686,71.808,72.2822,75.8668,76.4527,78.1969,79.2214,83.0436,89.2828,88.9231,90.5035,91.897,94.1442,95.7912,99.3607,98.8796,99.8445,100.921,105,106.015,106.275,106.861,113.855,114.087,116.114,116.856,0.0149851,0.0829754,-0.0709713,-0.0187133,-0.00713041,0.0250667,-0.151821,0.0235841,0.0454112,-0.00374411,-0.0486268,-0.053217,0.283348,0.108558,-0.0214127,-0.0201999,0.00579252,0.00979156,0.0450606,0.0942381,-0.0996853,0.0608716,-0.0256093,-0.196835,0.0311309,-0.102622,0.234633,-0.270574,-0.00395688,0.148101,0.307754,-0.0213669,0.0357598,-0.137629,0.367553,-0.189272,0.181707,-0.278774,-0.196072,0.195818,-0.0936733,0.0893526,0.178586,0.427353,0.0606976,0.149435,0.0488302,0.0124602,-0.142978,0.200465,-0.11659,0.234487,0.453592,0.0693622,0.544443,4.49601,8.77702,8.83597,12.1767,12.8801,21.1689,23.7418,23.7964,26.6376,27.1147,34.5676,35.9362,37.5547,44.1984,44.5254,45.6012,46.9362,47.3032,48.4199,48.6798,54.2547,55.0891,62.7626,64.6238,65.2759,65.8036,67.4244,70.1056,70.376,71.2119,71.7672,72.3424,75.7702,76.5046,78.6524,79.0533,83.6983,88.9618,89.2161,90.3082,91.9737,93.8566,95.9294,98.8846,99.1353,100.143,100.652,104.526,105.915,106.213,106.932,113.996,114.241,116.114,116.43
