# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_10N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1168668503 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_10N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10
42.4709,0.0347313,0.482462,0.754713,0.205266,0.404239,0.00289619,0.138598,0.265944,0.265468,0.2795,-0.0423082,0.587789,0.55828,0.0347313,0.138598,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7881,49.1088,49.3361,63.0319,65.7533,76.4866,92.8029,98.0547,101.239,111.315,-0.077016,-0.0614748,0.260448,0.133817,0.032443,-0.144581,0.465623,-0.150075,-0.130628,-0.127985,24.75,48.9435,49.2006,63.0932,65.9796,76.3736,92.4734,97.9371,100.786,111.444
42.4709,0.0347104,0.482504,0.754671,0.205279,0.404236,0.00289339,0.138613,0.265977,0.265502,0.279502,-0.0422902,0.587737,0.558297,0.0347104,0.138613,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6486,49.0946,49.1742,63.3211,66.3717,76.2645,92.7617,98.1482,100.998,111.598,-0.0771357,-0.0617654,0.260208,0.133589,0.0322298,-0.144774,0.4656,-0.150005,-0.130888,-0.128252,24.7501,48.9438,49.2008,63.0934,65.9798,76.3738,92.4734,97.937,100.786,111.444
42.471,0.0346961,0.482393,0.754341,0.205161,0.404057,0.00289176,0.138616,0.265963,0.265485,0.279433,-0.0423738,0.587674,0.55834,0.0346961,0.138616,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8295,49.0171,49.1827,62.9541,66.1354,76.2211,92.4625,97.7428,100.355,111.262,-0.0771102,-0.0614832,0.260213,0.133795,0.0323951,-0.144769,0.465808,-0.149741,-0.130605,-0.127773,24.7501,48.9435,49.2008,63.0932,65.9796,76.3738,92.4732,97.9367,100.786,111.444
42.471,0.0346917,0.48234,0.754204,0.205104,0.403974,0.00289137,0.138618,0.26596,0.265482,0.279417,-0.0423975,0.587646,0.558339,0.0346917,0.138618,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7591,49.0824,49.2233,63.1711,66.0757,76.6415,91.7588,97.4345,101.093,111.587,-0.0771091,-0.0614102,0.260208,0.133845,0.0324341,-0.144776,0.465861,-0.149671,-0.130536,-0.12764,24.7501,48.9434,49.2008,63.0932,65.9796,76.3738,92.4731,97.9367,100.786,111.444
42.471,0.0346838,0.482252,0.753991,0.205017,0.403834,0.00289077,0.138618,0.26596,0.265482,0.279411,-0.0423922,0.587592,0.558301,0.0346838,0.138618,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7494,48.9881,49.1332,63.0728,66.1007,76.2209,92.2923,98.3628,101.18,111.529,-0.0770634,-0.0614123,0.260225,0.133932,0.0325129,-0.144741,0.465963,-0.149529,-0.130358,-0.1275,24.7501,48.9434,49.2008,63.0931,65.9795,76.3737,92.473,97.9365,100.785,111.444
42.471,0.0346786,0.482167,0.753804,0.204927,0.403704,0.00289057,0.13862,0.26596,0.265482,0.279409,-0.0424081,0.587553,0.558268,0.0346786,0.13862,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7785,48.8409,49.1956,63.0903,65.7853,76.4395,92.7239,97.6405,101.124,111.404,-0.077068,-0.0613755,0.260209,0.133962,0.0325363,-0.144758,0.466004,-0.149466,-0.130305,-0.127392,24.7501,48.9434,49.2008,63.093,65.9795,76.3738,92.473,97.9365,100.785,111.443
42.471,0.0346588,0.481772,0.752991,0.204521,0.403107,0.00289024,0.138626,0.265973,0.265494,0.279446,-0.0424071,0.587369,0.558043,0.0346588,0.138626,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7264,49.0061,49.2122,62.9842,65.9999,76.1869,92.7536,97.9455,100.96,112.07,-0.077057,-0.0614338,0.260158,0.134032,0.0325993,-0.144795,0.466134,-0.14924,-0.130091,-0.12713,24.7501,48.9434,49.2008,63.093,65.9794,76.3738,92.4729,97.9362,100.785,111.443
42.471,0.0346401,0.481332,0.752146,0.204052,0.402457,0.00289048,0.13864,0.265986,0.265507,0.279501,-0.0424615,0.587199,0.557799,0.0346401,0.13864,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7589,49.0887,49.2592,63.0908,65.7547,76.186,92.6274,97.678,100.565,110.614,-0.0771719,-0.0614078,0.260004,0.133974,0.0325358,-0.144972,0.46615,-0.149144,-0.130144,-0.126891,24.7502,48.9434,49.201,63.093,65.9795,76.374,92.4728,97.9361,100.785,111.443
42.471,0.0346334,0.481007,0.751635,0.203729,0.402004,0.00289192,0.138639,0.266,0.265522,0.279608,-0.0423985,0.587093,0.557516,0.0346334,0.138639,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8234,48.9277,49.1045,63.2242,65.908,76.4414,92.439,97.826,100.823,111.652,-0.0771187,-0.0615958,0.260032,0.134001,0.0325784,-0.144935,0.466182,-0.149067,-0.129977,-0.126849,24.7501,48.9436,49.201,63.093,65.9794,76.3739,92.4728,97.9361,100.785,111.443
42.471,0.0346349,0.481006,0.751696,0.203724,0.402002,0.0028923,0.138641,0.266019,0.265542,0.27967,-0.0423405,0.587095,0.557436,0.0346349,0.138641,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7409,48.8624,49.1799,63.0253,65.8374,76.6563,92.2307,98.1601,100.684,111.702,-0.0771628,-0.0618526,0.259967,0.133825,0.0324325,-0.14499,0.466058,-0.149191,-0.130186,-0.12717,24.7502,48.9439,49.201,63.0932,65.9796,76.374,92.4729,97.9362,100.785,111.443
42.471,0.0346392,0.481052,0.751826,0.203773,0.402085,0.00289268,0.138639,0.266013,0.265535,0.27967,-0.042352,0.587135,0.557461,0.0346392,0.138639,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7221,49.0372,49.4089,62.8322,65.8869,76.4531,92.3771,97.7069,100.583,110.767,-0.0771581,-0.0617869,0.259995,0.133846,0.0324498,-0.144973,0.466047,-0.149224,-0.130187,-0.127146,24.7502,48.9438,49.201,63.0932,65.9796,76.374,92.473,97.9362,100.785,111.443
42.471,0.0346465,0.481106,0.752063,0.203832,0.402207,0.00289357,0.138637,0.266005,0.265527,0.279699,-0.0423689,0.587216,0.557463,0.0346465,0.138637,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8551,49.1828,49.4268,63.0988,66.0094,75.9789,92.3699,98.0973,100.905,111.688,-0.077165,-0.0616987,0.260028,0.133854,0.0324558,-0.144962,0.466004,-0.149302,-0.130226,-0.127129,24.7502,48.9437,49.201,63.0931,65.9795,76.374,92.473,97.9363,100.785,111.443
42.471,0.0346499,0.481095,0.752285,0.203829,0.402259,0.00289444,0.138633,0.266,0.265523,0.279787,-0.0423529,0.587305,0.557364,0.0346499,0.138633,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8164,48.6766,49.0229,63.0506,66.1633,76.2072,92.5388,97.7303,100.692,111.73,-0.0771177,-0.0616867,0.260098,0.133917,0.0325194,-0.144901,0.466017,-0.1493,-0.13012,-0.127068,24.7501,48.9437,49.2009,63.0931,65.9795,76.3739,92.473,97.9363,100.785,111.443
42.471,0.034655,0.481053,0.753133,0.203794,0.402455,0.00289655,0.138629,0.265991,0.265514,0.280123,-0.0423591,0.587657,0.55701,0.034655,0.138629,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8089,48.7286,49.1646,63.0317,65.8591,76.1491,93.0537,98.4109,100.679,111.347,-0.0770855,-0.0615805,0.260197,0.134014,0.0326137,-0.144854,0.465998,-0.149338,-0.129992,-0.126847,24.7501,48.9436,49.2008,63.093,65.9794,76.3739,92.473,97.9363,100.785,111.443
42.4711,0.0346424,0.480687,0.754721,0.203418,0.402532,0.00289973,0.138635,0.265996,0.265519,0.281017,-0.0423817,0.588406,0.555956,0.0346424,0.138635,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7602,48.7648,49.3406,62.9039,65.9984,76.4485,92.1416,98.1571,101.416,111.569,-0.0770989,-0.0614845,0.260246,0.134149,0.032745,-0.14491,0.465999,-0.149267,-0.129733,-0.126246,24.7501,48.9435,49.2008,63.0929,65.9793,76.3739,92.473,97.9363,100.785,111.442
42.4712,0.0345796,0.479592,0.757656,0.202293,0.402237,0.00290327,0.13865,0.266046,0.26557,0.283106,-0.042297,0.589889,0.553352,0.0345796,0.13865,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7414,48.8942,49.2159,63.5482,65.9262,76.4828,92.7118,98.0132,100.472,111.546,-0.0769895,-0.0617676,0.26031,0.134529,0.0331322,-0.14497,0.466264,-0.14866,-0.128718,-0.12489,24.75,48.9438,49.2007,63.0925,65.9789,76.374,92.4727,97.9357,100.784,111.441
42.4714,0.0344686,0.477736,0.761966,0.200282,0.401498,0.00290791,0.138727,0.266177,0.265699,0.286461,-0.0423665,0.592165,0.549247,0.0344686,0.138727,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7425,48.8395,49.3296,63.4428,65.8479,76.2584,92.6567,98.5307,100.688,111.003,-0.0775474,-0.0622749,0.25965,0.134187,0.0328384,-0.145939,0.466055,-0.148324,-0.128773,-0.123382,24.7505,48.9443,49.2014,63.0928,65.9792,76.3749,92.4729,97.9353,100.784,111.439
42.4715,0.0343349,0.476103,0.763953,0.198554,0.400393,0.00290408,0.138774,0.266254,0.265775,0.288706,-0.0424183,0.593476,0.546338,0.0343349,0.138774,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.804,48.9084,49.1138,63.0246,66.3815,76.7455,92.338,98.4737,100.754,111.545,-0.0775397,-0.0624362,0.259379,0.134741,0.0333364,-0.146283,0.466789,-0.146927,-0.127341,-0.121125,24.7505,48.9444,49.2016,63.0923,65.9787,76.3753,92.4722,97.9339,100.782,111.437
42.4716,0.0342288,0.475069,0.764912,0.197451,0.39946,0.00289787,0.138809,0.266459,0.265991,0.290373,-0.0418807,0.593975,0.544102,0.0342288,0.138809,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7696,49.0768,48.9895,62.9897,65.7322,76.6977,92.2684,98.045,101.079,111.382,-0.0775256,-0.0647778,0.258848,0.134164,0.0329262,-0.146606,0.466856,-0.146259,-0.127108,-0.121882,24.7505,48.9468,49.2022,63.0928,65.9791,76.3756,92.4721,97.9333,100.782,111.438
42.4716,0.0342323,0.47516,0.764477,0.197521,0.399477,0.00289708,0.13882,0.266414,0.265941,0.290012,-0.0421357,0.593857,0.544567,0.0342323,0.13882,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7772,48.8723,49.4433,63.0629,66.0655,76.7015,92.5219,97.9118,101.139,110.556,-0.0776928,-0.0640016,0.258767,0.134263,0.0329553,-0.146764,0.4669,-0.146277,-0.127283,-0.121362,24.7507,48.946,49.2022,63.0927,65.979,76.3758,92.4721,97.9333,100.782,111.437
42.4716,0.0342516,0.475482,0.763698,0.197848,0.39962,0.00289624,0.138817,0.266373,0.265897,0.289351,-0.0422752,0.593498,0.545391,0.0342516,0.138817,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7479,48.8422,49.244,62.7693,66.0585,76.5826,92.544,98.2236,100.772,111.077,-0.077749,-0.063505,0.258783,0.134303,0.0329547,-0.14676,0.466894,-0.146405,-0.127488,-0.12135,24.7507,48.9455,49.2022,63.0927,65.979,76.3758,92.4721,97.9334,100.782,111.437
42.4716,0.0342513,0.475498,0.763643,0.19786,0.39962,0.00289594,0.138819,0.266374,0.265898,0.289316,-0.0422845,0.593473,0.545435,0.0342513,0.138819,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.743,48.9989,49.1594,63.2166,65.7687,76.77,92.1367,97.9306,100.492,111.666,-0.0777697,-0.0634968,0.258759,0.134278,0.0329288,-0.146784,0.466883,-0.146418,-0.127538,-0.121374,24.7508,48.9455,49.2022,63.0927,65.9791,76.3758,92.4721,97.9334,100.783,111.437
42.4716,0.0342568,0.47565,0.76333,0.198015,0.399688,0.00289475,0.138817,0.266369,0.265893,0.289058,-0.0422926,0.593303,0.545755,0.0342568,0.138817,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8246,49.0334,49.1835,62.8027,65.8717,76.2405,92.3272,97.4977,100.878,111.143,-0.0777784,-0.0634753,0.258745,0.134237,0.0328864,-0.146776,0.466868,-0.146464,-0.127644,-0.121536,24.7508,48.9455,49.2023,63.0928,65.9791,76.3758,92.4721,97.9335,100.783,111.438
42.4717,0.0342581,0.47572,0.763266,0.19809,0.399736,0.00289366,0.138815,0.266371,0.265896,0.288982,-0.0422646,0.593247,0.545852,0.0342581,0.138815,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7189,49.0577,49.2647,63.2216,65.8456,75.71,92.9611,98.2554,101.342,111.474,-0.0777499,-0.0635538,0.258757,0.134227,0.0328815,-0.146741,0.466876,-0.14646,-0.127637,-0.121651,24.7507,48.9456,49.2022,63.0928,65.9791,76.3757,92.4721,97.9335,100.783,111.438
42.4717,0.0342584,0.475769,0.763654,0.198142,0.399871,0.00289209,0.138813,0.266385,0.26591,0.289119,-0.0422037,0.59336,0.545728,0.0342584,0.138813,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6029,48.8771,49.3048,63.2269,65.8848,76.3813,92.7644,97.5616,100.314,111.478,-0.0777352,-0.0637613,0.258754,0.134156,0.0328313,-0.14673,0.466825,-0.146502,-0.127678,-0.121843,24.7507,48.9458,49.2022,63.0928,65.9792,76.3757,92.4722,97.9335,100.783,111.438
42.4717,0.0342449,0.475634,0.765375,0.198007,0.400183,0.00288867,0.138814,0.266395,0.265922,0.28991,-0.0421621,0.594059,0.544904,0.0342449,0.138814,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7484,49.202,49.3152,63.2671,66.2754,76.4164,92.1889,97.7419,101.208,111.113,-0.0776641,-0.0638439,0.258832,0.134304,0.0329824,-0.146693,0.466897,-0.146347,-0.127335,-0.121461,24.7507,48.9458,49.2022,63.0927,65.979,76.3757,92.4721,97.9333,100.782,111.437
42.4717,0.0342348,0.475285,0.769918,0.197607,0.400939,0.00288642,0.138839,0.266493,0.266024,0.292122,-0.0419708,0.595846,0.542612,0.0342348,0.138839,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8987,49.0339,49.3107,63.2754,65.8448,76.2188,92.6964,97.9715,100.665,111.352,-0.077991,-0.0648032,0.25855,0.133609,0.0324217,-0.147153,0.466193,-0.14696,-0.128118,-0.121985,24.751,48.9468,49.2024,63.0934,65.9796,76.3762,92.4728,97.934,100.783,111.438
42.4718,0.0342276,0.475107,0.770688,0.197436,0.400988,0.00288698,0.138835,0.266473,0.266002,0.292527,-0.0420227,0.596227,0.542164,0.0342276,0.138835,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7911,48.8606,49.1451,63.2337,66.0654,76.5121,92.2726,98.0743,100.997,111.699,-0.0778944,-0.0644987,0.2587,0.133927,0.032706,-0.147056,0.466373,-0.146743,-0.127643,-0.12131,24.7509,48.9465,49.2023,63.0931,65.9793,76.3761,92.4726,97.9337,100.783,111.437
42.4719,0.0342103,0.474479,0.774261,0.196801,0.401331,0.00288991,0.138839,0.266453,0.26598,0.294382,-0.0421304,0.59786,0.540179,0.0342103,0.138839,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7065,48.8033,49.215,62.8928,65.7371,76.2606,92.3434,98.0454,100.986,111.576,-0.0778494,-0.0639664,0.258934,0.134415,0.0331539,-0.147058,0.466483,-0.146535,-0.126898,-0.119773,24.7508,48.946,49.2021,63.0926,65.9788,76.3761,92.4725,97.9335,100.782,111.436
42.4719,0.0342098,0.474271,0.776088,0.196584,0.401595,0.00289123,0.138844,0.266462,0.265989,0.295273,-0.04213,0.598632,0.539262,0.0342098,0.138844,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7787,48.8152,49.2103,63.0024,66.4324,76.3315,92.2063,97.8778,100.647,111.083,-0.077908,-0.0639646,0.25896,0.134399,0.0331541,-0.14714,0.466336,-0.146669,-0.126903,-0.1195,24.7509,48.946,49.202,63.0926,65.9788,76.3761,92.4727,97.9337,100.782,111.435
