# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1285175731 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
0,-47.1831,-0.974583,0.0945594,0.283967,1.26265,0.0384569,0.0664693,0.00229588,0.122755,0.280468,0.276111,1.23525,0.124641,0.206155,0.0460812,0.0945594,0.122755,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7274,48.9818,49.0789,63.3005,65.9776,76.2181,92.7299,98.2558,100.687,111.337,112.11,122.98,124.781,128.539,131.255,133.297,144.178,151.249,151.511,153.941,155.864,178.374,178.954,183.855,185.859,188.378,191.194,194.391,195.686,199.273,208.074,216.663,225.589,228.714,232.464,240.753,243.718,244.704,248.019,248.1,251.415,252.263,255.695,260.06,261.739,262.561,265.313,267.366,270.086,272.757,275.937,280.381,285.345,288.337,291.142,291.266,293.434,299.001,302.69,304.24,306.484,308.91,309.392,310.889,311.496,0.047843,-0.112969,0.129563,0.0930063,0.0589393,0.0164193,0.305598,-0.365778,-0.0491277,-0.344316,0.175673,0.280311,-0.769996,-0.477389,-0.280374,0.0157066,-0.211735,-0.200741,-0.0318238,-0.195518,0.406426,-0.288871,-0.0234428,0.349531,-0.0276418,0.453499,-0.480873,0.603023,-0.0828828,-0.443202,-0.886255,-0.211384,0.0398185,0.525612,-1.02547,0.550643,-0.447961,0.809341,0.645399,-0.243437,0.0576185,-0.278361,-0.404118,-0.900398,-0.213207,-0.19939,-0.0684141,0.143761,0.704639,-0.241147,0.213333,-0.626177,-1.4653,0.205018,-0.788472,0.564336,1.01918,0.196521,0.701442,-0.619281,1.43313,0.101075,-1.14477,0.372741,-0.272934,24.6252,48.995,49.3314,63.134,65.9531,76.2126,92.6334,98.1528,100.704,111.66,112.263,122.874,124.589,128.442,131.434,133.196,144.304,151.55,152.399,153.796,155.668,178.207,178.802,183.771,185.801,187.983,191.371,194.082,195.437,199.217,208.537,217.487,226.143,228.528,231.824,241.545,243.424,244.566,247.897,248.153,250.826,253.252,255.429,259.559,260.661,262.394,265.297,267.098,270.455,272.09,276.313,279.993,286.112,289.206,291.176,292.241,293.624,299.385,304.157,304.46,306.161,308.562,310.268,311.549,312.58
0,0,-7.68865,0.101111,0.284026,0.452424,0.0371854,0.290342,0.00217811,0.12342,0.0976987,-0.129972,-0.0724567,-1.52654,0.903899,1.62141,0.101111,0.12342,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393
0,-81.6026,-2.48237,0.0950297,0.287644,0.961199,0.0438076,0.185153,0.002631,0.121918,0.251978,0.251715,0.75434,0.0323121,0.558614,0.186403,0.0950297,0.121918,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6439,49.026,48.9938,62.8904,65.9199,76.2546,92.6347,98.3263,100.45,111.191,111.518,123.072,124.376,128.241,130.837,133.025,144.265,150.736,151.661,153.617,155.62,177.574,178.329,182.838,184.961,188.032,190.979,193.293,194.797,198.802,209.073,216.208,225.578,227.796,230.638,242.105,242.714,243.436,246.701,246.025,250.672,253.241,253.957,258.504,260.984,261.299,264.45,265.689,269.613,270.965,275.219,278.466,285.082,286.581,291.193,292.238,293.362,298.921,304.244,304.161,305.757,308.529,309.551,311.83,308.781,0.0675593,-0.0472369,0.519324,0.294654,0.214561,0.0446039,0.403287,-0.284957,0.152228,0.0565982,0.58177,0.389854,-0.150883,-0.237699,0.0448566,0.0550662,-0.0224463,0.0839107,0.31486,0.0102093,0.580224,0.00216846,0.225904,0.8715,0.359223,1.00224,0.00264833,1.03603,0.197626,0.000941958,-0.560269,0.543558,0.473877,0.99693,-0.468367,1.10993,0.382283,1.69708,1.24566,0.319783,1.16486,0.128477,0.151514,-0.501439,0.431528,0.657571,0.654631,1.15705,1.34297,0.481782,1.11293,0.588483,-0.674691,1.07351,-0.20526,1.25255,1.43423,1.07221,1.96391,0.567845,2.85207,1.13733,0.558413,1.31521,1.1278,24.6054,48.9292,48.9417,62.9323,65.7974,76.1844,92.5357,98.072,100.503,111.259,111.857,122.764,123.97,128.203,131.109,133.157,144.114,151.265,152.052,153.59,155.494,177.916,178.553,183.249,185.414,187.434,190.887,193.649,195.156,198.773,208.211,216.732,225.709,228.057,231.267,240.986,242.594,243.678,247.296,247.59,249.719,252.846,254.873,259.16,260.016,261.537,264.574,266.085,269.817,271.367,275.413,278.779,285.322,288.337,290.593,291.552,293.209,298.51,302.894,303.273,304.742,307.526,308.565,310.607,311.179
0,-125.137,-7.41176,0.0938135,0.271747,1.11448,0.0198373,-0.166155,0.00305537,0.125955,0.246975,0.246877,0.925114,-0.0199792,-0.569835,-0.152067,0.0938135,0.125955,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6764,48.7711,48.9147,62.9377,65.9817,76.4418,92.6171,98.2524,100.355,111.131,111.8,123.11,123.348,128.804,130.742,133.098,143.937,150.801,151.095,153.949,154.806,177.915,179.252,182.2,186.115,185.531,190.454,192.471,194.389,198.757,207.898,215.883,226.195,228.242,231.85,242.461,240.73,243.153,247.057,247.044,249.367,251.972,255.383,257.411,259.94,262.104,263.594,266.049,269.608,272.231,275.461,279.54,284.284,288.46,287.628,290.497,291.941,299.117,301.74,302.351,304.159,305.689,307.75,308.917,310.867,0.00655425,0.11629,0.528934,0.325629,0.240101,-0.0161861,0.357827,-0.331486,0.188251,0.404224,0.939839,0.562757,0.327193,-0.231758,0.075283,0.0144865,-0.0928322,0.304162,0.571432,0.0209759,0.492657,0.127738,0.464159,1.55046,0.402175,1.40743,0.721641,1.59852,0.581267,0.380345,-0.153213,1.50051,0.209939,0.831778,-0.626341,1.48109,1.27011,2.22809,2.06931,0.801632,1.83896,0.422871,0.158615,0.141631,0.949251,1.11037,1.57518,1.95152,1.70956,0.310571,1.36596,0.732933,0.487194,0.852761,0.0527916,1.92787,1.96521,1.43761,3.17112,1.49812,3.73826,2.62159,1.48765,2.7032,2.34229,24.6664,48.7657,48.9321,62.9014,65.7719,76.2452,92.5812,98.1185,100.467,110.912,111.499,122.591,123.492,128.197,131.079,133.198,144.185,151.045,151.796,153.579,155.581,177.79,178.315,182.571,185.371,187.029,190.168,193.086,194.773,198.394,207.804,215.775,225.973,228.222,231.425,240.615,241.706,243.147,246.473,247.108,249.045,252.551,254.866,258.517,259.499,261.085,263.654,265.29,269.45,271.538,275.16,278.634,284.16,288.558,290.335,290.877,292.678,298.144,301.687,302.343,303.856,306.041,307.635,309.219,309.965
0,-81.8986,-1.6588,0.0973081,0.282689,0.956113,0.0403514,0.173456,0.0022662,0.121169,0.251221,0.250907,0.76984,0.035361,0.536947,0.175003,0.0973081,0.121169,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6363,48.9754,49.1155,62.7877,65.8958,76.48,92.5458,98.0776,100.599,110.879,111.869,122.643,124.003,128.317,130.708,133.056,144.151,150.74,152.12,153.336,155.715,178.028,178.131,183.142,185.587,187.195,191.327,193.321,194.668,198.921,207.823,216.429,227.141,227.811,231.19,241.605,241.757,244.255,247.709,247.744,250.065,252.637,254.644,259.372,260.038,262.729,265.071,264.928,268.952,271.891,275.753,279.667,284.657,288.362,290.862,291.78,294.403,299.287,304.192,304.756,304.682,308.14,309.773,309.765,313.071,0.0784877,-0.0384171,0.526346,0.311472,0.231021,0.0555602,0.410056,-0.278551,0.183269,0.0763605,0.601274,0.423386,-0.130561,-0.242701,0.0329344,0.0492081,-0.0261077,0.114708,0.354717,0.0122343,0.589729,0.0169648,0.244204,0.889121,0.358107,0.999038,0.0393314,1.06006,0.228889,-0.00551874,-0.528987,0.596932,0.435014,0.948874,-0.513938,1.05711,0.353551,1.60012,1.21984,0.208845,1.04423,0.0522748,0.0521572,-0.625274,0.348478,0.480399,0.559094,0.977126,1.21944,0.336577,1.00398,0.394639,-0.744073,0.853667,-0.509644,1.0188,1.15936,0.676784,1.69015,-0.0116493,2.41333,0.625717,0.0565659,0.728026,0.638323,24.5945,48.9204,48.9347,62.9155,65.781,76.1734,92.5289,98.0656,100.472,111.24,111.838,122.731,123.95,128.208,131.121,133.163,144.118,151.234,152.012,153.588,155.484,177.901,178.535,183.232,185.415,187.437,190.851,193.625,195.125,198.78,208.18,216.679,225.748,228.105,231.313,241.039,242.622,243.775,247.322,247.701,249.84,252.922,254.973,259.284,260.1,261.715,264.67,266.265,269.941,271.512,275.522,278.972,285.391,288.557,290.898,291.786,293.484,298.905,303.168,303.853,305.181,308.037,309.066,311.194,311.669
0,-48.3445,-1.71165,0.0973414,0.281303,0.796357,0.0360473,0.0908871,0.00268266,0.122628,0.270931,0.268498,0.744298,0.094764,0.286393,0.103313,0.0973414,0.122628,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6019,48.8663,49.1207,63.088,66.1244,76.5126,92.245,98.1123,101.066,111.878,111.866,123.21,124.617,129.147,131.485,133.629,144.184,151.607,152.189,153.798,155.616,177.452,178.478,183.236,185.561,188.196,191.265,193.43,195.904,200.08,208.304,218.012,226.486,229.05,230.682,241.241,243.021,245.372,248.528,247.509,250.246,253.291,254.402,259.369,259.376,261.432,265.199,266.627,271.097,271.661,277.531,278.942,285.536,289.043,291.008,291.669,294.083,299.932,304.372,305.267,307.017,308.096,310.16,311.231,311.882,0.0497676,-0.0970734,0.260981,0.151273,0.103045,0.0220057,0.33252,-0.346073,0.00387624,-0.216579,0.30583,0.307958,-0.571509,-0.410436,-0.181254,0.0113548,-0.163007,-0.119814,0.0735554,-0.144115,0.442031,-0.222206,0.0530235,0.514573,0.0706658,0.613068,-0.321108,0.745745,-0.00015821,-0.331154,-0.77737,0.0517229,0.0939641,0.606503,-0.915697,0.677968,-0.201236,1.02105,0.81234,-0.170532,0.354777,-0.210215,-0.314466,-0.915237,-0.0738822,-0.0733754,0.085536,0.351315,0.772622,-0.153781,0.401771,-0.391972,-1.22567,0.223239,-0.920069,0.539212,0.86411,0.133344,0.865912,-0.63776,1.55354,-0.00823543,-1.00602,0.171658,-0.172163,24.6232,48.9791,49.2,63.0757,65.909,76.207,92.6065,98.1331,100.651,111.533,112.133,122.846,124.391,128.375,131.335,133.201,144.255,151.469,152.293,153.744,155.632,178.14,178.726,183.606,185.702,187.823,191.211,193.939,195.354,199.105,208.428,217.224,226.089,228.447,231.715,241.418,243.177,244.354,247.73,248.081,250.529,253.184,255.339,259.574,260.522,262.268,265.143,266.891,270.387,272.003,276.124,279.759,285.873,289.188,291.308,292.266,293.779,299.449,303.992,304.479,306.04,308.671,310.129,311.75,312.479
0,-185.776,-2.12005,0.0971062,0.280478,0.686986,0.0347419,0.188142,0.00242625,0.122868,0.228953,0.227722,0.462397,-0.0733074,0.596859,0.293943,0.0971062,0.122868,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6112,48.5731,49.0674,62.8641,65.4571,75.9055,92.2311,97.9701,100.429,111.236,111.331,122.306,123.177,127.903,131.484,133.472,144.497,150.307,151.981,153.755,155.268,177.415,177.768,182.079,185.532,187.668,190.614,193.405,195.588,198.391,208.653,215.672,225.743,227.486,229.64,241.21,241.895,242.419,246.054,246.291,248.883,253.66,254.346,259.559,259.137,261.113,264.415,263.583,269.128,271.142,276.009,277.606,285.013,287.145,289.731,291.173,293.404,297.025,301.574,302.283,303.455,307.631,308.309,310.214,309.441,0.0561577,0.308322,0.559067,0.447015,0.328181,0.0422423,0.467103,-0.237613,0.277307,0.431272,0.960916,0.471582,0.435796,-0.0377654,0.322589,0.0499928,0.108108,0.319668,0.588359,0.148512,0.67852,0.224859,0.428633,1.43689,0.657206,1.49338,0.490616,1.46562,0.438789,0.400125,-0.335589,1.3309,0.732668,1.31888,-0.0958571,1.76332,1.15397,2.43808,1.95096,0.704451,2.05303,0.46036,0.539962,-0.107313,1.0033,1.29007,1.46688,1.99105,1.79987,0.971269,1.84546,1.60527,0.18566,1.60862,0.12205,1.82481,1.67181,1.67817,3.35198,1.37478,4.11894,2.21305,2.03899,2.21411,2.24903,24.6168,48.5737,48.9019,62.78,65.6838,76.1868,92.4719,98.0246,100.378,110.885,111.478,122.682,123.383,128.003,130.831,133.162,143.984,151.029,151.779,153.451,155.395,177.693,178.35,182.684,185.116,186.943,190.399,193.219,194.915,198.374,207.987,215.945,225.45,227.735,230.895,240.333,241.822,242.937,246.591,247.206,248.831,252.514,254.485,258.766,259.445,260.905,263.762,265.251,269.36,270.878,274.681,277.762,284.461,287.802,290.266,290.98,292.971,297.904,301.506,302.466,303.475,306.45,307.084,309.708,310.058
0,-92.2881,-4.85158,0.0986724,0.271436,0.431723,0.0200387,-0.0510758,0.00250581,0.125699,0.265393,0.264655,0.413822,0.0527373,-0.175232,-0.112068,0.0986724,0.125699,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6526,49.1686,49.0099,63.1133,65.8838,76.3024,92.6914,98.0563,100.422,111.12,111.998,122.68,124.067,128.379,130.656,133.224,143.844,150.572,152.434,153.712,156.367,178.323,178.636,183.048,186.981,187.893,190.852,193.279,195.304,199.477,207.994,216.071,225.99,229.177,231.241,241.858,241.5,243.381,246.679,247.43,249.394,252.618,255.247,258.62,259.433,261.43,264.546,265.308,270.558,271.117,275.833,279.097,284.398,289.032,291.389,291.057,293.458,298.591,301.987,303.742,305.908,306.456,308.779,310.139,311.317,0.00187934,-0.0921244,0.410882,0.180746,0.127647,-0.0243496,0.300427,-0.381059,0.0453493,0.0848254,0.617498,0.461969,-0.149205,-0.396493,-0.139987,-0.026585,-0.209165,0.101349,0.335081,-0.117031,0.380316,-0.116045,0.340789,1.13191,0.163997,1.00544,0.388345,1.32324,0.399686,0.0457445,-0.230977,1.04173,-0.0814739,0.547601,-0.898103,1.18871,0.725815,1.70798,1.80742,0.384714,1.23849,0.15472,-0.230753,-0.295188,0.585742,0.522293,1.04396,1.46025,1.28124,-0.0304564,0.999885,0.0634772,0.229665,0.148944,-0.489568,1.11665,1.37074,0.906773,2.59185,0.635613,2.87378,1.79447,0.28745,1.70353,1.78103,24.6711,48.9741,49.0501,63.0463,65.8844,76.2533,92.6386,98.1681,100.61,111.231,111.822,122.692,123.968,128.361,131.294,133.239,144.301,151.248,152.032,153.717,155.694,178.034,178.438,182.989,185.609,187.431,190.502,193.362,194.954,198.728,207.882,216.234,226.264,228.506,231.697,240.907,242.25,243.667,246.735,247.525,249.646,252.819,255.256,258.954,259.862,261.673,264.185,265.782,269.879,271.879,275.526,279.304,284.417,289.262,290.878,291.688,293.272,298.675,302.266,303.205,304.72,306.869,308.836,310.218,310.526
0,-50.4788,-5.33759,0.0947136,0.283515,1.31971,0.0308361,0.144777,0.00220806,0.126339,0.267632,0.266797,1.18636,0.0558736,0.460559,0.103574,0.0947136,0.126339,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7173,49.0205,49.0469,62.8909,65.9535,76.1461,92.7593,98.4686,100.563,111.887,112.155,122.705,124.124,127.883,131.192,132.816,143.971,151.499,152.187,153.636,155.785,178.897,179.143,183.327,185.534,188.145,191.04,193.754,195.222,199.171,208.926,217.187,226.227,228.051,232.326,241.983,242.925,244.446,247.296,247.699,249.048,254.014,255.417,259.73,261.307,262.903,265.297,267.406,271.978,272.805,275.756,279.766,287.037,289.19,290.948,291.644,293.535,299.491,304.306,303.928,305.507,308.383,310.089,311.285,313.051,-0.008389,-0.139053,0.354091,0.113851,0.0582446,-0.0337111,0.301401,-0.382599,-0.106843,-0.177328,0.34874,0.184174,-0.479937,-0.391186,-0.114542,-0.016781,-0.179843,-0.224022,-0.0427585,-0.183948,0.352872,-0.345063,-0.0114622,0.525195,0.00854852,0.670519,-0.402544,0.682396,-0.132147,-0.356874,-1.04223,-0.0383629,-0.0646478,0.519113,-1.0769,0.604068,-0.210441,1.04078,0.651366,-0.228998,0.424283,-0.240754,-0.288637,-0.940519,-0.14222,-0.0553588,0.0648674,0.378402,0.685467,-0.354436,0.1526,-0.397503,-1.37617,0.160165,-0.866094,0.6059,0.888244,0.0052118,0.725584,-0.443136,1.62253,0.211184,-0.76244,0.429703,-0.0482461,24.6814,49.0211,49.1069,63.1131,65.9538,76.2627,92.6376,98.1696,100.762,111.493,112.09,122.97,124.299,128.356,131.269,133.229,144.272,151.573,152.41,153.784,155.721,178.263,178.79,183.596,185.764,187.765,191.293,194.003,195.486,199.131,208.693,217.314,226.248,228.535,231.876,241.492,243.186,244.334,247.891,248.139,250.46,253.215,255.314,259.6,260.59,262.25,265.164,266.864,270.475,272.203,276.373,279.765,286.023,289.251,291.254,292.199,293.755,299.577,304.132,304.284,305.971,308.452,309.885,311.492,312.355
0,-49.2467,-1.51988,0.0952246,0.279155,1.06542,0.0301919,0.10529,0.00263256,0.124482,0.26875,0.267293,0.993752,0.0736252,0.340361,0.0915482,0.0952246,0.124482,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6317,49.0595,49.3083,62.9514,66.0199,76.1151,92.6509,98.0892,100.52,111.492,112.154,123.388,124.549,128.683,131.482,133.8,144.297,151.385,152.016,153.367,155.82,178.493,178.694,183.483,185.851,187.463,190.895,194.551,195.641,199.406,208.292,217.275,225.31,228.459,231.265,241.152,243.106,243.944,248.939,247.241,250.491,253.401,255.681,259.929,259.892,262.443,266.238,266.599,269.62,272.311,276.545,279.765,285.973,289.646,288.96,292.485,293.395,298,304.158,302.755,306.172,308.512,309.865,310.993,311.571,0.0214958,-0.115442,0.316741,0.13925,0.0863784,-0.00519273,0.318876,-0.362095,-0.0412021,-0.179508,0.345052,0.25778,-0.502168,-0.39453,-0.141306,0.00313354,-0.166488,-0.15552,0.0340956,-0.153883,0.405254,-0.271883,0.0431636,0.546304,0.0587699,0.66892,-0.329427,0.741544,-0.0429776,-0.313283,-0.881514,0.0451852,0.0412417,0.588539,-0.965787,0.674512,-0.157526,1.08958,0.771539,-0.129001,0.44734,-0.18007,-0.261933,-0.86688,-0.0439573,0.0130387,0.13935,0.453076,0.798737,-0.193342,0.342465,-0.321338,-1.23699,0.280231,-0.779046,0.685333,0.992215,0.209493,0.909868,-0.345355,1.73807,0.306486,-0.711451,0.506693,0.0692638,24.6515,48.9974,49.1443,63.0878,65.9256,76.2342,92.6201,98.1491,100.696,111.496,112.094,122.896,124.321,128.36,131.295,133.209,144.258,151.505,152.333,153.754,155.669,178.19,178.736,183.575,185.714,187.767,191.219,193.943,195.397,199.087,208.533,217.231,226.142,228.465,231.765,241.421,243.134,244.285,247.77,248.039,250.437,253.154,255.287,259.526,260.492,262.182,265.09,266.789,270.361,272.042,276.184,279.688,285.884,289.131,291.167,292.12,293.651,299.373,303.948,304.186,305.856,308.357,309.834,311.415,312.238
